-5.800000000000000000e+02	7.797658161015768598e-05	2.704035904453436115e-04	2.033695759435164680e-04	2.757172128299895759e-12	4.908553109705890015e-13	6.352091548207448857e-13
-5.780000000000000000e+02	7.829923826149216392e-05	2.696133967050706303e-04	2.034388646210927526e-04	9.664195071620641195e-13	2.452578093569930996e-14	4.320691455893366181e-15
-5.760000000000000000e+02	7.919754371086713536e-05	2.686878457032046072e-04	2.034716855736277248e-04	1.706128640565697899e-13	8.804823294369201458e-14	2.852331468931916994e-13
-5.740000000000000000e+02	7.893355190539195056e-05	2.677842445269204368e-04	2.034935662086506691e-04	9.827300969656988275e-15	1.033343844963544428e-13	1.491313660324123489e-13
-5.720000000000000000e+02	7.900321640961905484e-05	2.668221104803209106e-04	2.038071886439444549e-04	1.768982419684223543e-12	9.810312374276708644e-14	2.193426021907443464e-13
-5.700000000000000000e+02	7.919021060516009405e-05	2.664270136092957808e-04	2.039275321365398438e-04	2.729805824910681658e-16	1.256589596084491872e-12	1.951062235553056397e-12
-5.680000000000000000e+02	7.928187442649528474e-05	2.655160958229256952e-04	2.037488402838947535e-04	1.775056237644724356e-13	5.142261382334386054e-13	5.347530784711188217e-13
-5.660000000000000000e+02	7.903988193815832716e-05	2.648356512110605480e-04	2.041609255766974496e-04	2.285461681756333690e-12	4.240038748466906523e-13	2.117138813389077365e-13
-5.640000000000000000e+02	7.915721162947807611e-05	2.639686330761413730e-04	2.039858804965826334e-04	1.995556303151353273e-12	5.326374585479641722e-14	2.271063446505325986e-13
-5.620000000000000000e+02	7.895188466966256927e-05	2.627540760255409774e-04	2.041281046241774665e-04	1.207188380918746581e-12	7.068316477975672698e-13	1.951062235553864317e-14
-5.600000000000000000e+02	7.899221675105709019e-05	2.619748571943684881e-04	2.045547770068814370e-04	1.706128640565797359e-13	1.350684351198048073e-12	4.563730350289423405e-14
-5.580000000000000000e+02	7.890055292970432187e-05	2.613529454508895758e-04	2.044161996518284517e-04	3.610168203437062446e-14	8.984860190430665624e-13	4.320691455893366181e-15
-5.560000000000000000e+02	7.909488023096560255e-05	2.604200778351892253e-04	2.047152349969269005e-04	2.456825242413650690e-15	1.078590853559826936e-12	6.913106329434445958e-14
-5.540000000000000000e+02	7.847156624569939212e-05	2.596372006984297258e-04	2.048173446269468403e-04	4.613371844090267228e-14	5.326374585481862523e-14	1.825492140116180580e-13
