-5.800000000000000000e+02	7.860722870133803389e-05	2.685012721810203806e-04	2.034169839860690222e-04	1.147200897916676776e-13	1.201763265848843725e-12	1.190890582531273203e-13
-5.780000000000000000e+02	7.767225772304041625e-05	2.683549400067419865e-04	2.032565259958852687e-04	3.485689057821573213e-12	1.500760390220178679e-13	2.595115305697423428e-13
-5.760000000000000000e+02	7.766492461732600236e-05	2.675903543959061263e-04	2.032127647258322243e-04	3.424268426761143263e-12	3.141473990212309095e-13	1.323211758367343156e-14
-5.740000000000000000e+02	7.754759492589035220e-05	2.666574867840730166e-04	2.035701484312283857e-04	2.972758543321829136e-13	6.930401421745534670e-13	2.700432159933353863e-16
-5.720000000000000000e+02	7.733860141299799939e-05	2.661892238257583922e-04	2.036540241988091064e-04	3.440237790836912149e-13	2.696477133900068171e-13	1.021370953691424409e-12
-5.700000000000000000e+02	7.752559560874515898e-05	2.656697446062075371e-04	2.038509499139802333e-04	1.091922329961967012e-13	4.680279913185041333e-13	1.419414654065828148e-12
-5.680000000000000000e+02	7.733126830728195920e-05	2.648466261241576259e-04	2.041317513966797140e-04	6.421185751633425030e-13	6.956897417771504755e-14	1.687770099959531909e-13
-5.660000000000000000e+02	7.725793725011953798e-05	2.646271278622015386e-04	2.043870254718156492e-04	1.507535266803934624e-13	2.717538053807078063e-16	1.307009165408787059e-13
-5.640000000000000000e+02	7.703794407861095620e-05	2.637966927708448742e-04	2.043104432492794304e-04	3.009610921957765886e-14	6.793845134517695159e-17	7.443066140821700766e-13
-5.620000000000000000e+02	7.667862189841129477e-05	2.628674834610301232e-04	2.043396174292936966e-04	3.249151383093629715e-13	2.527989774562744661e-13	1.367093780967149816e-13
-5.600000000000000000e+02	7.693894715142162507e-05	2.622089886741997404e-04	2.048501655794519156e-04	4.588803591666053803e-13	2.207320284212485154e-13	2.042201820950685355e-13
-5.580000000000000000e+02	7.700494510288189744e-05	2.612285631021628936e-04	2.052111960569593340e-04	4.367689319848345152e-13	7.490214260831577599e-13	1.555448924122750309e-13
-5.560000000000000000e+02	7.721393861582039660e-05	2.604200778351891711e-04	2.051783751044622005e-04	4.930711771235288496e-13	1.488123838269803559e-12	1.951062235553864317e-14
-5.540000000000000000e+02	7.713327445293526735e-05	2.592494204342765023e-04	2.050944993369663728e-04	1.775056237644521651e-13	1.183759576242446438e-12	8.749400198189758621e-14
-5.520000000000000000e+02	7.710027547720828213e-05	2.583714273829942529e-04	2.053388330944412295e-04	1.203844368783189911e-13	5.326374585479641722e-14	1.140932587572355851e-14
-5.500000000000000000e+02	7.734960107157199869e-05	2.577202492029624843e-04	2.054445894969180158e-04	1.337604854203729675e-14	8.804823294363490105e-14	1.080172863973974022e-13
-5.480000000000000000e+02	7.768325738161200320e-05	2.570434628919565753e-04	2.051419073794645814e-04	8.360030338771571346e-14	6.114460621113521196e-16	1.248274765930042708e-13
-5.460000000000000000e+02	7.801691369157828196e-05	2.555947743549424650e-04	2.051710815594627471e-04	6.142063106035915428e-14	1.631202216803528933e-13	8.318006160639538144e-13
-5.440000000000000000e+02	7.805357922014151515e-05	2.549545710868783609e-04	2.053534201844384828e-04	1.454713524092028907e-12	3.141473990211769893e-13	6.616733899881003979e-13
-5.420000000000000000e+02	7.802058024443462832e-05	2.538204967256389526e-04	2.054518830419161681e-04	2.217284781278942590e-13	7.924340964927995715e-13	2.430388943941441424e-13
-5.400000000000000000e+02	7.797658161015768598e-05	2.527595884514478581e-04	2.057873861117918719e-04	5.405697984768585527e-13	6.261207675992067845e-13	1.307009165408438950e-13
-5.380000000000000000e+02	7.766492461732600236e-05	2.516218557841566421e-04	2.058092667467811517e-04	9.502454076495317269e-13	1.674614887212745240e-12	4.993099063720169824e-13
-5.360000000000000000e+02	7.755859458446282006e-05	2.511462762123652060e-04	2.060827746841206005e-04	1.535515776509575236e-14	6.131445233921812528e-13	6.092850060853759796e-13
-5.340000000000000000e+02	7.776025499161076725e-05	2.496207632772201135e-04	2.060864214566181316e-04	5.284904077016583896e-13	3.141473990211769893e-13	4.763562330125091804e-13
-5.320000000000000000e+02	7.746326421016531581e-05	2.482927987784608564e-04	2.064620390238158115e-04	6.824514562276704145e-17	1.963421243881007862e-14	2.852331468931916994e-13
-5.300000000000000000e+02	7.800591403300913447e-05	2.468477685374329293e-04	2.063562826214103386e-04	1.261852742562313073e-13	1.437577630468323020e-13	9.748560097365416593e-14
-5.280000000000000000e+02	7.796558195158826744e-05	2.459734337833272087e-04	2.064656857963123398e-04	4.588803591665727656e-13	2.996085704330632710e-14	3.696891626951101507e-13
-5.260000000000000000e+02	7.777125465018169012e-05	2.451503152905041769e-04	2.065021535212779207e-04	5.651380509010123774e-13	6.003041560879967506e-13	2.187350049547439655e-14
-5.240000000000000000e+02	7.789225089445662401e-05	2.439284416158834286e-04	2.069288259033094418e-04	1.203844368783273214e-13	5.503014558977894035e-13	3.597650745073806997e-13
-5.220000000000000000e+02	7.801324713872189495e-05	2.430358153379887001e-04	2.074685482325438481e-04	1.917006140539417877e-13	1.087015221527273435e-13	1.194198611927315465e-12
-5.200000000000000000e+02	7.776758809732470679e-05	2.415322522211577549e-04	2.073007966978025350e-04	2.795321164702940513e-13	7.398497351513330075e-14	6.352091548207448857e-13
-5.180000000000000000e+02	7.761725943018135665e-05	2.402042877152624418e-04	2.074247869626131017e-04	1.917006140539944458e-13	1.331593646371020989e-14	5.677658616265608972e-14
-5.160000000000000000e+02	7.749626318588437280e-05	2.389055896436257048e-04	2.079098077042741417e-04	2.894507902106030179e-40	3.593944076170807551e-14	2.540836619283131004e-12
-5.140000000000000000e+02	7.734593451871401247e-05	2.374276346536958776e-04	2.081468479163073532e-04	1.597550613880159883e-12	1.142045367116001956e-13	6.352091548206681453e-13
-5.120000000000000000e+02	7.759892666589455622e-05	2.361801528417595720e-04	2.080666189214694644e-04	1.015760747447251699e-12	3.141473990210690983e-13	1.706740635882819514e-12
-5.100000000000000000e+02	7.797658161015768598e-05	2.345375741493928724e-04	2.084240026257141759e-04	2.375613519123595562e-13	2.364937491333098294e-13	5.839009437819201703e-13
-5.080000000000000000e+02	7.783358604874878036e-05	2.332644842039650174e-04	2.083984752182710040e-04	2.211142718173285841e-12	1.027840830404499100e-12	6.913106329431915293e-14
-5.060000000000000000e+02	7.828090549721365764e-05	2.319804193441240799e-04	2.083255397684307525e-04	1.703671815323300904e-12	4.793737126931009605e-13	7.585513937257816731e-13
-5.040000000000000000e+02	7.824057341580010897e-05	2.302939409937803316e-04	2.083838881283031868e-04	5.161039137711527103e-12	1.375753639744830705e-13	3.121699576885107027e-13
-5.020000000000000000e+02	7.796558195158826744e-05	2.289879263046892246e-04	2.086172815677703998e-04	4.063042989789051225e-12	1.078590853559726971e-12	1.687770099959531909e-13
-5.000000000000000000e+02	7.734593451871401247e-05	2.273380309955624239e-04	2.093028747959961361e-04	7.813386722334858820e-13	7.490214260831577599e-13	1.815770584340352806e-12
-4.980000000000000000e+02	7.746326421016532936e-05	2.259003173433415891e-04	2.089491378644505360e-04	1.813205274047700448e-12	1.113103586843135617e-12	1.498807359568128036e-12
-4.960000000000000000e+02	7.740459936444082966e-05	2.243528545558295647e-04	2.095362682353209391e-04	2.489651157459189078e-12	6.658647616363565702e-13	7.023824047991489927e-13
-4.940000000000000000e+02	7.738626660015144069e-05	2.225639436718302973e-04	2.098900051667286016e-04	5.504380465338938270e-12	4.348060886104016885e-15	1.248274765930042708e-13
-4.920000000000000000e+02	7.781891983732147047e-05	2.210567222300832669e-04	2.101197518334746667e-04	6.306943377861058717e-12	6.261207675992067845e-13	6.913106329434445958e-14
-4.900000000000000000e+02	7.787025157731647233e-05	2.191726954257782508e-04	2.101197518334746667e-04	2.113961630806597612e-12	6.930401421743130474e-13	4.320691455893366181e-15
-4.880000000000000000e+02	7.802424679729097468e-05	2.173435431863338801e-04	2.104042000874927442e-04	6.030141067215363881e-13	2.128443742200067607e-12	3.696891626951101507e-13
-4.860000000000000000e+02	7.829190515578078580e-05	2.156424316016568863e-04	2.102947969128767284e-04	2.924236244784182279e-12	2.201205823591013423e-12	8.168807283804481205e-13
-4.840000000000000000e+02	7.761359287732400741e-05	2.139230284926115953e-04	2.107907579710721169e-04	1.376095116334736183e-12	1.448176028878539752e-12	9.748560097362411349e-14
-4.820000000000000000e+02	7.773825567446865045e-05	2.121341175962236376e-04	2.112356642143142663e-04	3.243282300569921388e-12	1.061538302271860000e-12	5.228036661634450504e-13
-4.800000000000000000e+02	7.770525669875490604e-05	2.104366643101609872e-04	2.113633012512857465e-04	2.868002244791037275e-12	2.696477133898568705e-13	4.213349277538825206e-13
-4.780000000000000000e+02	7.776758809732470679e-05	2.082124151738040457e-04	2.110824997699342544e-04	3.547655650046893390e-12	5.875996656862058614e-13	8.468555253556308452e-13
-4.760000000000000000e+02	7.742659868158778471e-05	2.059845077296541490e-04	2.120416009332954190e-04	2.335690108934530241e-12	5.261153672186557752e-13	6.075972359861906715e-16
-4.740000000000000000e+02	7.773458912161159936e-05	2.036907508009539564e-04	2.123771040017034112e-04	5.405697984768408822e-13	9.620764095020711013e-13	2.211721449790772802e-12
-4.720000000000000000e+02	7.790691710588324272e-05	2.014445518275184721e-04	2.126651990277768009e-04	2.795321164703194968e-13	1.717551988462967100e-12	9.721555775766710814e-13
-4.700000000000000000e+02	7.696827957429321261e-05	1.990886037149747559e-04	2.126104974405518971e-04	3.737104174295368827e-13	1.761032597323950060e-12	1.518993089963104278e-14
-4.680000000000000000e+02	7.704527718432841940e-05	1.971094609654098042e-04	2.124719200862400183e-04	4.975071115888984628e-14	2.350398662745411923e-12	1.248274765929702425e-13
-4.660000000000000000e+02	7.754759492589033865e-05	1.948998450275190469e-04	2.125813232606977947e-04	4.613371844089749735e-14	3.111309317813906003e-12	8.270073489802814496e-14
-4.640000000000000000e+02	7.752926216160269796e-05	1.928182697453168046e-04	2.130335230483725224e-04	5.651380509010123774e-13	2.911094701699254913e-12	1.026839328815120219e-13
-4.620000000000000000e+02	7.742293212872998823e-05	1.909122930784234323e-04	2.134784292909522514e-04	1.990028446356022991e-13	1.437577630468505531e-13	4.877655588882643012e-13
-4.600000000000000000e+02	7.729460277870118905e-05	1.882234392352326346e-04	2.136753550048389782e-04	4.930711771235118860e-13	6.131445233922188152e-13	8.168807283811441420e-15
-4.580000000000000000e+02	7.747793042159612225e-05	1.857101840060347293e-04	2.142442515114784097e-04	8.360030338772266805e-14	7.068316477974457978e-13	1.755956011998074430e-13
-4.560000000000000000e+02	7.735693417728795756e-05	1.834127687419076535e-04	2.147183319335137697e-04	2.729805824906706785e-16	6.524808867212171980e-13	3.308029395921125609e-15
-4.540000000000000000e+02	7.706727650148059217e-05	1.805007583065481658e-04	2.147912673830444001e-04	1.639589623583742663e-12	7.853684975524031447e-14	1.367093780967149816e-13
-4.520000000000000000e+02	7.704527718432841940e-05	1.779948196736255272e-04	2.147256254784669818e-04	1.032480808124788622e-12	3.593944076169895628e-14	2.727503992338510719e-12
-4.500000000000000000e+02	7.691694783426755494e-05	1.749072106077699637e-04	2.151085365884616396e-04	6.824514562262988497e-13	2.452578093566162766e-14	5.468375123867886386e-13
-4.480000000000000000e+02	7.702327786717590781e-05	1.721488489488014271e-04	2.151194769058885846e-04	2.217284781279282873e-13	1.033343844964008531e-13	1.367093780967149816e-13
-4.460000000000000000e+02	7.682895056564808959e-05	1.690648981755701527e-04	2.153419300268868259e-04	8.560671066902755165e-13	6.793845134553391756e-15	2.595115305697423428e-13
-4.440000000000000000e+02	7.683628367136655568e-05	1.665260347821967738e-04	2.156263782799186588e-04	4.265321601414437609e-12	2.315606321684824144e-39	4.320691455895895584e-13
