# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +2.5366248793697913e+01 +0.0000000000000000e+00 -7.4500000000000000e+02 -1.3089969389957470e-01 +0.0000000000000000e+00 +9.9139561736826209e-01
1.0000000000000001e-01 +2.5353158821202221e+01 +0.0000000000000000e+00 -7.4490086043867325e+02 -1.3089975601423604e-01 +0.0000000000000000e+00 +9.9139560916690239e-01
2.0000000000000001e-01 +2.5340068842495064e+01 +0.0000000000000000e+00 -7.4480172087816663e+02 -1.3089981812889814e-01 +0.0000000000000000e+00 +9.9139560096553858e-01
3.0000000000000004e-01 +2.5326978857576442e+01 +0.0000000000000000e+00 -7.4470258131848016e+02 -1.3089988024356086e-01 +0.0000000000000000e+00 +9.9139559276417077e-01
4.0000000000000002e-01 +2.5313888866446351e+01 +0.0000000000000000e+00 -7.4460344175961382e+02 -1.3089994235822405e-01 +0.0000000000000000e+00 +9.9139558456279886e-01
5.0000000000000000e-01 +2.5300798869104796e+01 +0.0000000000000000e+00 -7.4450430220156761e+02 -1.3090000447288755e-01 +0.0000000000000000e+00 +9.9139557636142295e-01
5.9999999999999998e-01 +2.5287708865551775e+01 +0.0000000000000000e+00 -7.4440516264434154e+02 -1.3090006658755118e-01 +0.0000000000000000e+00 +9.9139556816004304e-01
6.9999999999999996e-01 +2.5274618855787285e+01 +0.0000000000000000e+00 -7.4430602308793561e+02 -1.3090012870221482e-01 +0.0000000000000000e+00 +9.9139555995865924e-01
7.9999999999999993e-01 +2.5261528839811330e+01 +0.0000000000000000e+00 -7.4420688353234982e+02 -1.3090019081687829e-01 +0.0000000000000000e+00 +9.9139555175727145e-01
8.9999999999999991e-01 +2.5248438817623910e+01 +0.0000000000000000e+00 -7.4410774397758416e+02 -1.3090025293154142e-01 +0.0000000000000000e+00 +9.9139554355587978e-01
9.9999999999999989e-01 +2.5235348789225021e+01 +0.0000000000000000e+00 -7.4400860442363864e+02 -1.3090031504620406e-01 +0.0000000000000000e+00 +9.9139553535448421e-01
1.0999999999999999e+00 +2.5222258754614668e+01 +0.0000000000000000e+00 -7.4390946487051326e+02 -1.3090037716086603e-01 +0.0000000000000000e+00 +9.9139552715308477e-01
1.2000000000000000e+00 +2.5209168713792849e+01 +0.0000000000000000e+00 -7.4381032531820802e+02 -1.3090043927552716e-01 +0.0000000000000000e+00 +9.9139551895168143e-01
1.3000000000000000e+00 +2.5196078666759565e+01 +0.0000000000000000e+00 -7.4371118576672291e+02 -1.3090050139018727e-01 +0.0000000000000000e+00 +9.9139551075027432e-01
1.4000000000000001e+00 +2.5182988613514812e+01 +0.0000000000000000e+00 -7.4361204621605793e+02 -1.3090056350484622e-01 +0.0000000000000000e+00 +9.9139550254886344e-01
1.5000000000000002e+00 +2.5169898554058594e+01 +0.0000000000000000e+00 -7.4351290666621310e+02 -1.3090062561950377e-01 +0.0000000000000000e+00 +9.9139549434744878e-01
1.6000000000000003e+00 +2.5156808488390912e+01 +0.0000000000000000e+00 -7.4341376711718840e+02 -1.3090068773415980e-01 +0.0000000000000000e+00 +9.9139548614603035e-01
1.7000000000000004e+00 +2.5143718416511764e+01 +0.0000000000000000e+00 -7.4331462756898384e+02 -1.3090074984881409e-01 +0.0000000000000000e+00 +9.9139547794460814e-01
1.8000000000000005e+00 +2.5130628338421150e+01 +0.0000000000000000e+00 -7.4321548802159941e+02 -1.3090081196346645e-01 +0.0000000000000000e+00 +9.9139546974318227e-01
1.9000000000000006e+00 +2.5117538254119072e+01 +0.0000000000000000e+00 -7.4311634847503512e+02 -1.3090087407811671e-01 +0.0000000000000000e+00 +9.9139546154175273e-01
2.0000000000000004e+00 +2.5104448163605529e+01 +0.0000000000000000e+00 -7.4301720892929097e+02 -1.3090093619276466e-01 +0.0000000000000000e+00 +9.9139545334031953e-01
2.1000000000000005e+00 +2.5091358066880520e+01 +0.0000000000000000e+00 -7.4291806938436696e+02 -1.3090099830741014e-01 +0.0000000000000000e+00 +9.9139544513888267e-01
2.2000000000000006e+00 +2.5078267963944047e+01 +0.0000000000000000e+00 -7.4281892984026319e+02 -1.3090106042205293e-01 +0.0000000000000000e+00 +9.9139543693744225e-01
2.3000000000000007e+00 +2.5065177854796108e+01 +0.0000000000000000e+00 -7.4271979029697957e+02 -1.3090112253669284e-01 +0.0000000000000000e+00 +9.9139542873599817e-01
2.4000000000000008e+00 +2.5052087739436708e+01 +0.0000000000000000e+00 -7.4262065075451608e+02 -1.3090118465132966e-01 +0.0000000000000000e+00 +9.9139542053455054e-01
2.5000000000000009e+00 +2.5038997617865842e+01 +0.0000000000000000e+00 -7.4252151121287272e+02 -1.3090124676596318e-01 +0.0000000000000000e+00 +9.9139541233309947e-01
2.6000000000000010e+00 +2.5025907490083515e+01 +0.0000000000000000e+00 -7.4242237167204951e+02 -1.3090130888059320e-01 +0.0000000000000000e+00 +9.9139540413164484e-01
2.7000000000000011e+00 +2.5012817356089723e+01 +0.0000000000000000e+00 -7.4232323213204643e+02 -1.3090137099521953e-01 +0.0000000000000000e+00 +9.9139539593018677e-01
2.8000000000000012e+00 +2.4999727215884469e+01 +0.0000000000000000e+00 -7.4222409259286349e+02 -1.3090143310984195e-01 +0.0000000000000000e+00 +9.9139538772872526e-01
2.9000000000000012e+00 +2.4986637069467754e+01 +0.0000000000000000e+00 -7.4212495305450068e+02 -1.3090149522446023e-01 +0.0000000000000000e+00 +9.9139537952726031e-01
3.0000000000000013e+00 +2.4973546916839577e+01 +0.0000000000000000e+00 -7.4202581351695801e+02 -1.3090155733907419e-01 +0.0000000000000000e+00 +9.9139537132579203e-01
3.1000000000000014e+00 +2.4960456757999939e+01 +0.0000000000000000e+00 -7.4192667398023548e+02 -1.3090161945368356e-01 +0.0000000000000000e+00 +9.9139536312432031e-01
3.2000000000000015e+00 +2.4947366592948839e+01 +0.0000000000000000e+00 -7.4182753444433308e+02 -1.3090168156828816e-01 +0.0000000000000000e+00 +9.9139535492284525e-01
3.3000000000000016e+00 +2.4934276421686281e+01 +0.0000000000000000e+00 -7.4172839490925082e+02 -1.3090174368288776e-01 +0.0000000000000000e+00 +9.9139534672136698e-01
3.4000000000000017e+00 +2.4921186244212262e+01 +0.0000000000000000e+00 -7.4162925537498882e+02 -1.3090180579748215e-01 +0.0000000000000000e+00 +9.9139533851988537e-01
3.5000000000000018e+00 +2.4908096060526784e+01 +0.0000000000000000e+00 -7.4153011584154694e+02 -1.3090186791207106e-01 +0.0000000000000000e+00 +9.9139533031840055e-01
3.6000000000000019e+00 +2.4895005870629848e+01 +0.0000000000000000e+00 -7.4143097630892521e+02 -1.3090193002665429e-01 +0.0000000000000000e+00 +9.9139532211691250e-01
3.7000000000000020e+00 +2.4881915674521455e+01 +0.0000000000000000e+00 -7.4133183677712361e+02 -1.3090199214123160e-01 +0.0000000000000000e+00 +9.9139531391542135e-01
3.8000000000000020e+00 +2.4868825472201603e+01 +0.0000000000000000e+00 -7.4123269724614215e+02 -1.3090205425580279e-01 +0.0000000000000000e+00 +9.9139530571392698e-01
3.9000000000000021e+00 +2.4855735263670294e+01 +0.0000000000000000e+00 -7.4113355771598083e+02 -1.3090211637036755e-01 +0.0000000000000000e+00 +9.9139529751242950e-01
4.0000000000000018e+00 +2.4842645048927530e+01 +0.0000000000000000e+00 -7.4103441818663964e+02 -1.3090217848492572e-01 +0.0000000000000000e+00 +9.9139528931092891e-01
4.1000000000000014e+00 +2.4829554827973311e+01 +0.0000000000000000e+00 -7.4093527865811859e+02 -1.3090224059947700e-01 +0.0000000000000000e+00 +9.9139528110942532e-01
4.2000000000000011e+00 +2.4816464600807635e+01 +0.0000000000000000e+00 -7.4083613913041768e+02 -1.3090230271402117e-01 +0.0000000000000000e+00 +9.9139527290791873e-01
4.3000000000000007e+00 +2.4803374367430507e+01 +0.0000000000000000e+00 -7.4073699960353701e+02 -1.3090236482855797e-01 +0.0000000000000000e+00 +9.9139526470640915e-01
4.4000000000000004e+00 +2.4790284127841925e+01 +0.0000000000000000e+00 -7.4063786007747649e+02 -1.3090242694308715e-01 +0.0000000000000000e+00 +9.9139525650489657e-01
4.5000000000000000e+00 +2.4777193882041889e+01 +0.0000000000000000e+00 -7.4053872055223610e+02 -1.3090248905760848e-01 +0.0000000000000000e+00 +9.9139524830338110e-01
4.5999999999999996e+00 +2.4764103630030402e+01 +0.0000000000000000e+00 -7.4043958102781585e+02 -1.3090255117212168e-01 +0.0000000000000000e+00 +9.9139524010186275e-01
4.6999999999999993e+00 +2.4751013371807463e+01 +0.0000000000000000e+00 -7.4034044150421573e+02 -1.3090261328662653e-01 +0.0000000000000000e+00 +9.9139523190034151e-01
4.7999999999999989e+00 +2.4737923107373074e+01 +0.0000000000000000e+00 -7.4024130198143575e+02 -1.3090267540112274e-01 +0.0000000000000000e+00 +9.9139522369881750e-01
4.8999999999999986e+00 +2.4724832836727238e+01 +0.0000000000000000e+00 -7.4014216245947591e+02 -1.3090273751561005e-01 +0.0000000000000000e+00 +9.9139521549729070e-01
4.9999999999999982e+00 +2.4711742559869954e+01 +0.0000000000000000e+00 -7.4004302293833621e+02 -1.3090279963008819e-01 +0.0000000000000000e+00 +9.9139520729576114e-01
5.0999999999999979e+00 +2.4698652276801244e+01 +0.0000000000000000e+00 -7.3994388341801675e+02 -1.3090286174311946e-01 +0.0000000000000000e+00 +9.9139519909441864e-01
5.1999999999999975e+00 +2.4685561987521677e+01 +0.0000000000000000e+00 -7.3984474389851732e+02 -1.3090292384653057e-01 +0.0000000000000000e+00 +9.9139519089434247e-01
5.2999999999999972e+00 +2.4672471692032282e+01 +0.0000000000000000e+00 -7.3974560437983780e+02 -1.3090298593963881e-01 +0.0000000000000000e+00 +9.9139518269562266e-01
