# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] 
+2.4000000000000008e+00 -2.7645332869363835e-04 -9.3547722576478187e-07 +2.6085000918355914e-03 -7.8486630909229071e-01 
+2.5000000000000009e+00 -2.7645331588486218e-04 -1.0047733021958235e-06 +2.6395902283937582e-03 -7.8486625300420065e-01 
+2.6000000000000010e+00 -2.7645330215573047e-04 -1.0748905706907181e-06 +2.6706804243546768e-03 -7.8486619156563342e-01 
+2.7000000000000011e+00 -2.7645328749532010e-04 -1.1458289815198505e-06 +2.7017706635835037e-03 -7.8486613012403206e-01 
+2.8000000000000012e+00 -2.7645327189278630e-04 -1.2175885383971375e-06 +2.7328609461110907e-03 -7.8486606867699193e-01 
+2.9000000000000012e+00 -2.7645325533728351e-04 -1.2901692447545384e-06 +2.7639512719374371e-03 -7.8486600723178446e-01 
+3.0000000000000013e+00 -2.7645323781796602e-04 -1.3635711042175388e-06 +2.7950416410394050e-03 -7.8486594579054070e-01 
+3.1000000000000014e+00 -2.7645321932398819e-04 -1.4377941205274951e-06 +2.8261320534324198e-03 -7.8486588434466409e-01 
+3.2000000000000015e+00 -2.7645319984434384e-04 -1.5128384087700634e-06 +2.8572224756281996e-03 -7.8486581174273329e-01 
+3.3000000000000016e+00 -2.7645317936655212e-04 -1.5887051081097492e-06 +2.8883125670519992e-03 -7.8486561444418323e-01 
+3.4000000000000017e+00 -2.7645315787734045e-04 -1.6653959070349997e-06 +2.9194018221325698e-03 -7.8486512394377739e-01 
+3.5000000000000018e+00 -2.7645313536342876e-04 -1.7429124998664450e-06 +2.9504897337252855e-03 -7.8486417118075558e-01 
+3.6000000000000019e+00 -2.7645311181153607e-04 -1.8212565808263265e-06 +2.9815757946392439e-03 -7.8486258709653267e-01 
+3.7000000000000020e+00 -2.7645308720838208e-04 -1.9004298440390634e-06 +3.0126594977298192e-03 -7.8486020263845158e-01 
+3.8000000000000020e+00 -2.7645306154068592e-04 -1.9804339837327003e-06 +3.0437403357983957e-03 -7.8485684874749295e-01 
+3.9000000000000021e+00 -2.7645303479516666e-04 -2.0612706941947632e-06 +3.0748178016849221e-03 -7.8485235636053874e-01 
+4.0000000000000018e+00 -2.7645300695854368e-04 -2.1429416692791932e-06 +3.1058913882139219e-03 -7.8484655643547674e-01 
+4.1000000000000014e+00 -2.7645297801753534e-04 -2.2254486037946157e-06 +3.1369605881636418e-03 -7.8483927988164415e-01 
+4.2000000000000011e+00 -2.7645294795886093e-04 -2.3087931916299556e-06 +3.1680248943817433e-03 -7.8483035765431453e-01 
+4.3000000000000007e+00 -2.7645291676923887e-04 -2.3929771272069775e-06 +3.1990837996541855e-03 -7.8481962068034095e-01 
+4.4000000000000004e+00 -2.7645317540256516e-04 -2.6800626446244623e-06 +3.2907549587400213e-03 -7.6460084591086863e-01 
+4.5000000000000000e+00 -2.7645496876460611e-04 -4.0345785547108963e-06 +3.7023959994110039e-03 -6.3772115261972573e-01 
+4.5999999999999996e+00 -2.7645650125285976e-04 -4.3546041671443126e-06 +4.2883118449319113e-03 -5.2301800300504175e-01 
+4.6999999999999993e+00 -2.7645658052784521e-04 -2.9754862754382392e-06 +4.9261610485716416e-03 -4.6602714651829641e-01 
+4.7999999999999989e+00 -2.7645421771988881e-04 +5.2860715869433613e-07 +5.5423463992956157e-03 -4.9180155806217918e-01 
+4.8999999999999986e+00 -2.7644751192569658e-04 +6.7838405089413833e-06 +6.0102999045190857e-03 -6.3512690803115379e-01 
+4.9999999999999982e+00 -2.7643375193246250e-04 +1.5271004359464944e-05 +6.1407121922763767e-03 -8.7583523861526202e-01 
+5.0999999999999979e+00 -2.7641346788421833e-04 +2.4231675898022527e-05 +5.9457759064315994e-03 -1.1311723065950066e+00 
+5.1999999999999975e+00 -2.7638633752335382e-04 +3.2649260999761847e-05 +5.4096166780228305e-03 -1.3534687034284978e+00 
+5.2999999999999972e+00 -2.7635141638365698e-04 +3.9000041630609292e-05 +4.4905025910609306e-03 -1.4710677128291041e+00 
+5.3999999999999968e+00 -2.7630796697400997e-04 +4.0343904825261703e-05 +3.2338538534519845e-03 -1.3535434361968093e+00 
+5.4999999999999964e+00 -2.7626028154822111e-04 +3.7713563773159189e-05 +1.9488129963558228e-03 -1.0655577302145716e+00 
+5.5999999999999961e+00 -2.7621018999906448e-04 +3.1971636017455556e-05 +8.1169471382973443e-04 -6.6716390699887185e-01 
+5.6999999999999957e+00 -2.7615971161279966e-04 +2.4159997771503684e-05 +3.7623073023709559e-05 -2.3377225911767219e-01 
+5.7999999999999954e+00 -2.7611508505269601e-04 +2.0605203526261982e-05 +3.8357470820003781e-04 -1.8366622550010270e-01 
+5.8999999999999950e+00 -2.7607109254849233e-04 +1.7655960289385953e-05 +7.6028253208931058e-04 -1.5347330882638183e-01 
+5.9999999999999947e+00 -2.7602754369948466e-04 +1.5152975972391596e-05 +1.1260345825817050e-03 -1.2901902021546621e-01 
+6.0999999999999943e+00 -2.7598444797617829e-04 +1.3076531839483311e-05 +1.4809449586648373e-03 -1.1008385792394554e-01 
+6.1999999999999940e+00 -2.7594181376850569e-04 +1.1406934464244603e-05 +1.8250886089026387e-03 -9.6448236815463856e-02 
+6.2999999999999936e+00 -2.7589964838714874e-04 +1.0124518406921221e-05 +2.1585013356541687e-03 -8.7892489882645294e-02 
+6.3999999999999932e+00 -2.7585795806494981e-04 +9.2096488999050576e-06 +2.4811798022849334e-03 -8.4196870604370852e-02 
+6.4999999999999929e+00 -2.7581674795840383e-04 +8.6427245429224034e-06 +2.7930815426611467e-03 -8.5141556220714176e-02 
+6.5999999999999925e+00 -2.7577602214923469e-04 +8.4041800049802541e-06 +3.0941249733896867e-03 -9.0506651772015070e-02 
+6.6999999999999922e+00 -2.7573578364605651e-04 +8.4744887372939899e-06 +3.3841894085492397e-03 -1.0007219512238047e-01 
+6.7999999999999918e+00 -2.7569603438611789e-04 +8.8341656924013925e-06 +3.6631150770823017e-03 -1.1361816272082949e-01 
+6.8999999999999915e+00 -2.7565677523713121e-04 +9.4637700543601422e-06 +3.9307031427554913e-03 -1.3092447634275978e-01 
+6.9999999999999911e+00 -2.7561800599918551e-04 +1.0343907975570407e-05 +4.1867157267267315e-03 -1.5177101060149426e-01 
+7.0999999999999908e+00 -2.7557972540674240e-04 +1.1455235323462732e-05 +4.4308759325959058e-03 -1.7593760137398259e-01 
+7.1999999999999904e+00 -2.7554193113071764e-04 +1.2778460435633856e-05 +4.6628678742089251e-03 -2.0320405508514666e-01 
+7.2999999999999901e+00 -2.7550461978064525e-04 +1.4294346882851179e-05 +4.8823367058989835e-03 -2.3335015881345997e-01 
+7.3999999999999897e+00 -2.7546778690692655e-04 +1.5983716241802480e-05 +5.0888886554272478e-03 -2.6615569131724021e-01 
+7.4999999999999893e+00 -2.7543142700316294e-04 +1.7827450876102774e-05 +5.2820910594224358e-03 -3.0140043489567286e-01 
+7.5999999999999890e+00 -2.7539553350857255e-04 +1.9806496725385209e-05 +5.4614724015198159e-03 -3.3886418809647068e-01 
+7.6999999999999886e+00 -2.7536009881049071e-04 +2.1901866103854166e-05 +5.6265223529142734e-03 -3.7832677931482844e-01 
+7.7999999999999883e+00 -2.7532511424695465e-04 +2.4094640507164258e-05 +5.7766918156976306e-03 -4.1956808125086759e-01 
+7.8999999999999879e+00 -2.7529057010937299e-04 +2.6365973427426439e-05 +5.9113929686717206e-03 -4.6236802618899653e-01 
+7.9999999999999876e+00 -2.7525645564527735e-04 +2.8697093178170654e-05 +6.0299993157297881e-03 -5.0650662222239295e-01 
+8.0999999999999872e+00 -2.7522275906116000e-04 +3.1069305726604586e-05 +6.1318457369372937e-03 -5.5176397025801804e-01 
+8.1999999999999869e+00 -2.7518946752539406e-04 +3.3463997535086707e-05 +6.2162285420576365e-03 -5.9792028192061908e-01 
+8.2999999999999865e+00 -2.7515656717123818e-04 +3.5862638411420723e-05 +6.2824055268081479e-03 -6.4475589832705904e-01 
+8.3999999999999861e+00 -2.7512404309992550e-04 +3.8246784367506465e-05 +6.3295960315764201e-03 -6.9205130970280004e-01 
+8.4999999999999858e+00 -2.7509188071881378e-04 +4.0597153419510770e-05 +6.3572591230624193e-03 -7.3949446914765837e-01 
+8.5999999999999854e+00 -2.7506007354156556e-04 +4.2888351080624703e-05 +6.3667546528205898e-03 -7.8613842151002622e-01 
+8.6999999999999851e+00 -2.7502861633528231e-04 +4.5096635701866876e-05 +6.3607181055896070e-03 -8.3085656297772548e-01 
+8.7999999999999847e+00 -2.7499749770178291e-04 +4.7206152326742632e-05 +6.3422049600109628e-03 -8.7275957016074346e-01 
+8.8999999999999844e+00 -2.7496669505878713e-04 +4.9210761678943480e-05 +6.3140640268701271e-03 -9.1136075318623744e-01 
+8.9999999999999840e+00 -2.7493617294582317e-04 +5.1111906214388773e-05 +6.2786007264980679e-03 -9.4651529052808137e-01 
+9.0999999999999837e+00 -2.7490588431500012e-04 +5.2915272146941753e-05 +6.2375271799015438e-03 -9.7827595702210224e-01 
+9.1999999999999833e+00 -2.7487577277111793e-04 +5.4628123882232122e-05 +6.1920348672977561e-03 -1.0067708008694303e+00 
+9.2999999999999829e+00 -2.7484577545974016e-04 +5.6257362076831212e-05 +6.1429415478239137e-03 -1.0321112564174191e+00 
+9.3999999999999826e+00 -2.7481582623615521e-04 +5.7808855973255607e-05 +6.0908737757632168e-03 -1.0543605392658342e+00 
+9.4999999999999822e+00 -2.7478585787930708e-04 +5.9287790501664747e-05 +6.0363899870175750e-03 -1.0735503043586043e+00 
+9.5999999999999819e+00 -2.7475580314132700e-04 +6.0699051185881227e-05 +5.9800328962677125e-03 -1.0896983789929682e+00 
+9.6999999999999815e+00 -2.7472559506444219e-04 +6.2047402542344521e-05 +5.9223476117426814e-03 -1.1028178173393470e+00 
+9.7999999999999812e+00 -2.7469516691664970e-04 +6.3337277778666531e-05 +5.8639223276547546e-03 -1.1129158312695548e+00 
+9.8999999999999808e+00 -2.7466445343949660e-04 +6.4573737710912993e-05 +5.8056261642314942e-03 -1.1200804223176661e+00 
+9.9999999999999805e+00 -2.7463339060550393e-04 +6.5762349603062806e-05 +5.7485473034369081e-03 -1.1244635392511126e+00 
+1.0099999999999980e+01 -2.7460191471122280e-04 +6.6908558704971126e-05 +5.6938050039748531e-03 -1.1262184171431697e+00 
+1.0199999999999980e+01 -2.7456996235028600e-04 +6.8017670925329179e-05 +5.6425449619356997e-03 -1.1254980309490841e+00 
+1.0299999999999979e+01 -2.7453747040829998e-04 +6.9094850704216611e-05 +5.5959392317880526e-03 -1.1224550691073947e+00 
+1.0399999999999979e+01 -2.7450437605767248e-04 +7.0145118878185223e-05 +5.5551861447018956e-03 -1.1172419063309136e+00 
+1.0499999999999979e+01 -2.7447061594625317e-04 +7.1173910345242132e-05 +5.5213422813801816e-03 -1.1100665564659304e+00 
+1.0599999999999978e+01 -2.7443611699761610e-04 +7.2193408705172466e-05 +5.4933939996066527e-03 -1.1018314753092888e+00 
+1.0699999999999978e+01 -2.7440080114027001e-04 +7.3216288545674426e-05 +5.4684509831253204e-03 -1.0938250676773817e+00 
+1.0799999999999978e+01 -2.7436459581694394e-04 +7.4245768601853432e-05 +5.4428927425447899e-03 -1.0870860070479713e+00 
+1.0899999999999977e+01 -2.7432744189384741e-04 +7.5271867428803663e-05 +5.4132649673465268e-03 -1.0821173278986547e+00 
+1.0999999999999977e+01 -2.7428929723025477e-04 +7.6273286440839885e-05 +5.3768006881568303e-03 -1.0789190631168513e+00 
+1.1099999999999977e+01 -2.7425013767661330e-04 +7.7220879809903895e-05 +5.3316506337753016e-03 -1.0771299680550575e+00 
+1.1199999999999976e+01 -2.7420995685796019e-04 +7.8081577006165287e-05 +5.2769674022511513e-03 -1.0762050886786445e+00 
+1.1299999999999976e+01 -2.7416876511720612e-04 +7.8822518782931786e-05 +5.2128778447893750e-03 -1.0756112864714624e+00 
+1.1399999999999975e+01 -2.7412658730517267e-04 +7.9414485489803736e-05 +5.1403329922502490e-03 -1.0749892409594950e+00 
+1.1499999999999975e+01 -2.7408346087493283e-04 +7.9834326782349954e-05 +5.0609322248873377e-03 -1.0742621696979644e+00 
+1.1599999999999975e+01 -2.7403943405025446e-04 +8.0066822468027483e-05 +4.9767000419832577e-03 -1.0737069809520909e+00 
+1.1699999999999974e+01 -2.7399456337094392e-04 +8.0105844986239907e-05 +4.8897195350197714e-03 -1.0739678223618825e+00 
+1.1799999999999974e+01 -2.7394890837093358e-04 +7.9952221781827071e-05 +4.8014175566564810e-03 -1.0758588689513402e+00 
+1.1899999999999974e+01 -2.7390252189339912e-04 +7.9604622908535766e-05 +4.7113536516504122e-03 -1.0797463029225294e+00 
+1.1999999999999973e+01 -2.7385544778929933e-04 +7.9056043644408939e-05 +4.6172506391770896e-03 -1.0854010049129359e+00 
+1.2099999999999973e+01 -2.7380772902533737e-04 +7.8299417996439724e-05 +4.5166856878636197e-03 -1.0925610868441880e+00 
+1.2199999999999973e+01 -2.7375940817921579e-04 +7.7327959591606764e-05 +4.4071916406935915e-03 -1.1009656626117288e+00 
+1.2299999999999972e+01 -2.7371052744955032e-04 +7.6135165450050540e-05 +4.2862572113708869e-03 -1.1103549082166186e+00 
+1.2399999999999972e+01 -2.7366112866588282e-04 +7.4714819759276455e-05 +4.1513271864602524e-03 -1.1204701230650842e+00 
+1.2499999999999972e+01 -2.7361125348729023e-04 +7.3060866753616574e-05 +3.9998419025646824e-03 -1.1310407028724256e+00 
+1.2599999999999971e+01 -2.7356094810529420e-04 +7.1164157975791220e-05 +3.8302157189198677e-03 -1.1414583061495693e+00 
+1.2699999999999971e+01 -2.7351026303693108e-04 +6.9013558518559253e-05 +3.6420461702473175e-03 -1.1507854881616424e+00 
+1.2799999999999971e+01 -2.7345924696513729e-04 +6.6601806984685979e-05 +3.4352986709880059e-03 -1.1581621382228942e+00 
+1.2899999999999970e+01 -2.7340794508868053e-04 +6.3925341039300257e-05 +3.2098809906578869e-03 -1.1628675895157548e+00 
+1.2999999999999970e+01 -2.7335640130388101e-04 +6.0981828379648654e-05 +2.9656055682627347e-03 -1.1642290689367263e+00 
+1.3099999999999969e+01 -2.7330466196713989e-04 +5.7768122542499158e-05 +2.7023363445386629e-03 -1.1615325431767938e+00 
+1.3199999999999969e+01 -2.7325278083345945e-04 +5.4279305707257658e-05 +2.4202564003925737e-03 -1.1539774917608281e+00 
+1.3299999999999969e+01 -2.7320082380731113e-04 +5.0510121114623683e-05 +2.1201441601442000e-03 -1.1407446210774310e+00 
+1.3399999999999968e+01 -2.7314887097643206e-04 +4.6457855169114537e-05 +1.8034649453417049e-03 -1.1211321138289139e+00 
+1.3499999999999968e+01 -2.7309701645669352e-04 +4.2124842789783320e-05 +1.4723054063950490e-03 -1.0946696453582032e+00 
+1.3599999999999968e+01 -2.7304536619617936e-04 +3.7520043217571591e-05 +1.1291657008010846e-03 -1.0611825076302837e+00 
+1.3699999999999967e+01 -2.7299403322426533e-04 +3.2657883490596853e-05 +7.7661474174108892e-04 -1.0207198032720588e+00 
+1.3799999999999967e+01 -2.7294313322244533e-04 +2.7554676877014295e-05 +4.1712310817547328e-04 -9.7339042488060812e-01 
+1.3899999999999967e+01 -2.7289278427263707e-04 +2.2227735785247924e-05 +5.3392635795678698e-05 -9.1939389032568997e-01 
+1.3999999999999966e+01 -2.7284310810824240e-04 +1.6695802448038398e-05 -3.1126177189205175e-04 -8.5911122039502652e-01 
+1.4099999999999966e+01 -2.7279422775618168e-04 +1.0977404217933975e-05 -6.7339736707384696e-04 -7.9294222373114964e-01 
+1.4199999999999966e+01 -2.7274626722851480e-04 +5.0906442975775647e-06 -1.0295049665219528e-03 -7.2128504114258540e-01 
+1.4299999999999965e+01 -2.7269935150718219e-04 -9.4680386696751261e-07 -1.3760092698336744e-03 -6.4453605467534580e-01 
+1.4399999999999965e+01 -2.7265360652859773e-04 -7.1177021956739105e-06 -1.7092691854446562e-03 -5.6308979504419443e-01 
+1.4499999999999964e+01 -2.7260915925235522e-04 -1.3405312102614782e-05 -2.0255606085742787e-03 -4.7733299557291425e-01 
+1.4599999999999964e+01 -2.7256614403900888e-04 -1.9797840032028679e-05 -2.3197447855153232e-03 -3.8720050399704431e-01 
+1.4699999999999964e+01 -2.7252470633190736e-04 -2.6289286939650397e-05 -2.5840377956207659e-03 -2.9190659261206026e-01 
+1.4799999999999963e+01 -2.7248498861031072e-04 -3.2863642419724676e-05 -2.8091493890835084e-03 -1.9084062402908097e-01 
+1.4899999999999963e+01 -2.7244711579181617e-04 -3.9485167697599052e-05 -2.9855724427752606e-03 -8.4162496008740609e-02 
+1.4999999999999963e+01 -2.7241118261269582e-04 -4.6095076259116343e-05 -3.1046761277302888e-03 +2.6954281912743794e-02 
+1.5099999999999962e+01 -2.7237724207764718e-04 -5.2612775885430323e-05 -3.1596861522225992e-03 +1.4032480924859947e-01 
+1.5199999999999962e+01 -2.7234529489508357e-04 -5.8942782373874283e-05 -3.1465463863797243e-03 +2.5305229113723454e-01 
+1.5299999999999962e+01 -2.7231528585038055e-04 -6.4986709920015980e-05 -3.0642436200860471e-03 +3.6209258643627951e-01 
+1.5399999999999961e+01 -2.7228710483197125e-04 -7.0654671176270762e-05 -2.9147047744811053e-03 +4.6479324446130021e-01 
+1.5499999999999961e+01 -2.7226059124440269e-04 -7.5875113713124977e-05 -2.7023811324238182e-03 +5.5934812957545055e-01 
+1.5599999999999961e+01 -2.7223554288915411e-04 -8.0601965570449330e-05 -2.4334208036461014e-03 +6.4509791786576787e-01 
+1.5699999999999960e+01 -2.7221173120589782e-04 -8.4813190556690696e-05 -2.1144099079538166e-03 +7.2238380205576247e-01 
+1.5799999999999960e+01 -2.7218891605540539e-04 -8.8502620767588579e-05 -1.7512314210868095e-03 +7.9206952852601897e-01 
+1.5899999999999959e+01 -2.7216685824289836e-04 -9.1669074249529206e-05 -1.3481948771800259e-03 +8.5494783011053366e-01 
+1.5999999999999959e+01 -2.7214532775777053e-04 -9.4305431777785630e-05 -9.0772347913192861e-04 +9.1120700419891543e-01 
+1.6099999999999959e+01 -2.7212409675813698e-04 -9.6403168742942638e-05 -4.3190984549337541e-04 +9.6092109898969225e-01 
+1.6199999999999960e+01 -2.7210293794186342e-04 -9.7953491993349058e-05 +7.7142727089038487e-05 +1.0041636732022272e+00 
+1.6299999999999962e+01 -2.7208162455622155e-04 -9.8947338763190012e-05 +6.1732037827456616e-04 +1.0410077638909974e+00 
+1.6399999999999963e+01 -2.7205993040757266e-04 -9.9375375602678669e-05 +1.1864988011138931e-03 +1.0715258538497465e+00 
+1.6499999999999964e+01 -2.7203762985597476e-04 -9.9227986814352405e-05 +1.7825402145758068e-03 +1.0957887892680771e+00 
+1.6599999999999966e+01 -2.7201448748040853e-04 -9.8488089691743964e-05 +2.4011383786863476e-03 +1.1131473769762801e+00 
+1.6699999999999967e+01 -2.7199024098603528e-04 -9.7121142019438914e-05 +3.0317520831116009e-03 +1.1210317623439934e+00 
+1.6799999999999969e+01 -2.7196463154536871e-04 -9.5108232446448928e-05 +3.6606040772413327e-03 +1.1169510913249492e+00 
+1.6899999999999970e+01 -2.7193742718845376e-04 -9.2461622536310067e-05 +4.2732025353031111e-03 +1.0995485376975946e+00 
+1.6999999999999972e+01 -2.7190843934957307e-04 -8.9228866685337287e-05 +4.8561457915337995e-03 +1.0689893841852580e+00 
+1.7099999999999973e+01 -2.7187753510916831e-04 -8.5488495031101199e-05 +5.3984794996756657e-03 +1.0268697030466214e+00 
+1.7199999999999974e+01 -2.7184464165163697e-04 -8.1337635932156256e-05 +5.8923848130790291e-03 +9.7567533673198714e-01 
+1.7299999999999976e+01 -2.7180974301013397e-04 -7.6878549319508275e-05 +6.3331657800353930e-03 +9.1815174827932544e-01 
+1.7399999999999977e+01 -2.7177287429501387e-04 -7.2207672166672292e-05 +6.7189335525813746e-03 +8.5678601754948891e-01 
+1.7499999999999979e+01 -2.7173411343412400e-04 -6.7406751456700086e-05 +7.0500299013075843e-03 +7.9339202471046677e-01 
+1.7599999999999980e+01 -2.7169356918936127e-04 -6.2538691850687068e-05 +7.3281363246628616e-03 +7.2893859665210481e-01 
+1.7699999999999982e+01 -2.7165136846537158e-04 -5.7649710025912512e-05 +7.5553519458995983e-03 +6.6369436630430423e-01 
+1.7799999999999983e+01 -2.7160764602715711e-04 -5.2774330634349103e-05 +7.7334555602217589e-03 +5.9751212219155869e-01 
+1.7899999999999984e+01 -2.7156253568484423e-04 -4.7942426896064250e-05 +7.8633040051696093e-03 +5.3021103965453198e-01 
+1.7999999999999986e+01 -2.7151616439920130e-04 -4.3186763883034338e-05 +7.9445578932348174e-03 +4.6195525475427829e-01 
+1.8099999999999987e+01 -2.7146865562174545e-04 -3.8541124918300282e-05 +7.9764963964176153e-03 +3.9301904708702978e-01 
+1.8199999999999989e+01 -2.7142013090774241e-04 -3.4039190180491178e-05 +7.9583527296277490e-03 +3.2367503028191952e-01 
+1.8299999999999990e+01 -2.7137070992071325e-04 -2.9714532392004679e-05 +7.8893145124921127e-03 +2.5419405023793884e-01 
+1.8399999999999991e+01 -2.7132051043649014e-04 -2.5600612862538410e-05 +7.7685240028549287e-03 +1.8484512329189307e-01 
+1.8499999999999993e+01 -2.7126964834748950e-04 -2.1730777424888785e-05 +7.5950783355687767e-03 +1.1589536925940531e-01 
+1.8599999999999994e+01 -2.7121824307924927e-04 -1.8142011203853024e-05 +7.3691573435011575e-03 +4.7985813724202138e-02 
+1.8699999999999996e+01 -2.7116643661630028e-04 -1.4887440540218227e-05 +7.0961746243719823e-03 -1.6542902969130805e-02 
+1.8799999999999997e+01 -2.7111437128443682e-04 -1.2012319453105779e-05 +6.7844587815124296e-03 -7.5130671314603756e-02 
+1.8899999999999999e+01 -2.7106217229859838e-04 -9.5410550036319937e-06 +6.4431690637619232e-03 -1.2590458682333319e-01 
+1.9000000000000000e+01 -2.7100993690353539e-04 -7.4743354934646557e-06 +6.0808684423381441e-03 -1.6799566247816164e-01 
+1.9100000000000001e+01 -2.7095773011394679e-04 -5.7943682458867790e-06 +5.7047224342300466e-03 -2.0138326374650992e-01 
+1.9200000000000003e+01 -2.7090558839843772e-04 -4.4737579030227468e-06 +5.3204113857830285e-03 -2.2650567066445801e-01 
+1.9300000000000004e+01 -2.7085352589886763e-04 -3.4820766830345300e-06 +4.9323697525921490e-03 -2.4395600646761414e-01 
+1.9400000000000006e+01 -2.7080154172739150e-04 -2.7902006863953075e-06 +4.5441664152515967e-03 -2.5427712872173885e-01 
+1.9500000000000007e+01 -2.7074962792736639e-04 -2.3717271351930036e-06 +4.1589630737812267e-03 -2.5789459943282605e-01 
+1.9600000000000009e+01 -2.7069777591774344e-04 -2.2013948999977040e-06 +3.7798612461567523e-03 -2.5519126153809180e-01 
+1.9700000000000010e+01 -2.7064597957960674e-04 -2.2531877386396133e-06 +3.4100111462413130e-03 -2.4658912286151782e-01 
+1.9800000000000011e+01 -2.7059423608901171e-04 -2.4992276012805087e-06 +3.0525608361718234e-03 -2.3258485649813654e-01 
+1.9900000000000013e+01 -2.7054254453925584e-04 -2.9103499756182545e-06 +2.7104458353572336e-03 -2.1369195643872532e-01 
+2.0000000000000014e+01 -2.7049090346874049e-04 -3.4588349755285542e-06 +2.3861611917052727e-03 -1.9027972396453816e-01 
+2.0100000000000016e+01 -2.7043931176316994e-04 -4.1180297707631974e-06 +2.0820186927474993e-03 -1.6263830850354827e-01 
+2.0200000000000017e+01 -2.7038776973652932e-04 -4.8615945682815283e-06 +1.8003739664761032e-03 -1.3105444279163123e-01 
+2.0300000000000018e+01 -2.7033627912956737e-04 -5.6635002410496467e-06 +1.5436280768538339e-03 -9.5812011075580503e-02 
+2.0400000000000020e+01 -2.7028484309881540e-04 -6.4980324414310184e-06 +1.3142271625385298e-03 -5.7191966643421341e-02 
+2.0500000000000021e+01 -2.7023346620551374e-04 -7.3397956927573979e-06 +1.1146620707679657e-03 -1.5472249284801705e-02 
+2.0600000000000023e+01 -2.7018215234440900e-04 -8.1622868819067961e-06 +9.4703881262144364e-04 +2.8929239515425063e-02 
+2.0700000000000024e+01 -2.7013089072433467e-04 -8.9283469388371882e-06 +8.1011293537030550e-04 +7.4480728243468630e-02 
+2.0800000000000026e+01 -2.7007966687276719e-04 -9.6025378600835815e-06 +7.0032147017029566e-04 +1.1926907284510076e-01 
