# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] 
+1.5899999999999959e+01 +6.9511217277896459e-05 +3.5674310242197381e-05 -6.9930919961616426e-04 -6.5079768726929155e-04 
+1.5999999999999959e+01 +6.9578200933008679e-05 +3.5733375852999973e-05 -6.9863797181854534e-04 -9.2266164940860477e-04 
+1.6099999999999959e+01 +6.9645242647858513e-05 +3.5790270061496374e-05 -6.9746991418446797e-04 -1.1183368810689426e-03 
+1.6199999999999960e+01 +6.9712343883599859e-05 +3.5845703899937740e-05 -6.9590365702110841e-04 -1.2682185327577348e-03 
+1.6299999999999962e+01 +6.9779507429449517e-05 +3.5900485556145535e-05 -6.9410965838980648e-04 -1.4064451722889553e-03 
+1.6399999999999963e+01 +6.9846736814669684e-05 +3.5955452260724385e-05 -6.9229801860483918e-04 -1.5676761152102492e-03 
+1.6499999999999964e+01 +6.9914035412542373e-05 +3.6011538244012956e-05 -6.9066918880873295e-04 -1.7902395202161543e-03 
+1.6599999999999966e+01 +6.9981406179366420e-05 +3.6069819730977836e-05 -6.8938940038006699e-04 -2.1154103087223973e-03 
+1.6699999999999967e+01 +7.0048851990720898e-05 +3.6131038217681573e-05 -6.8857779432900069e-04 -2.5619935430975182e-03 
+1.6799999999999969e+01 +7.0116375824891909e-05 +3.6195603130148284e-05 -6.8834695924798687e-04 -3.1361086018308862e-03 
+1.6899999999999970e+01 +7.0183980355372798e-05 +3.6263526695342073e-05 -6.8879108682388512e-04 -3.8315963722959493e-03 
+1.6999999999999972e+01 +7.0251667334668687e-05 +3.6334325719335328e-05 -6.8995070823378286e-04 -4.6268433151607389e-03 
+1.7099999999999973e+01 +7.0319437129611319e-05 +3.6406771372253246e-05 -6.9180104735713105e-04 -5.4679088203311282e-03 
+1.7199999999999974e+01 +7.0387288806584051e-05 +3.6479197496184128e-05 -6.9425197925860487e-04 -6.2809090820992843e-03 
+1.7299999999999976e+01 +7.0455220246429061e-05 +3.6549797355579023e-05 -6.9715079366934325e-04 -6.9859526222003625e-03 
+1.7399999999999977e+01 +7.0523228606400278e-05 +3.6616754950516866e-05 -7.0030728782512089e-04 -7.5034128272382416e-03 
+1.7499999999999979e+01 +7.0591310901159203e-05 +3.6678310935128505e-05 -7.0352784984190259e-04 -7.7570144238095105e-03 
+1.7599999999999980e+01 +7.0659463647698741e-05 +3.6733116526578292e-05 -7.0661277976899136e-04 -7.6923019556996621e-03 
+1.7699999999999982e+01 +7.0727682813984162e-05 +3.6780721216625690e-05 -7.0939466671067399e-04 -7.3020166361820642e-03 
+1.7799999999999983e+01 +7.0795963985474021e-05 +3.6821475378518083e-05 -7.1168906693275041e-04 -6.6092733393794964e-03 
+1.7899999999999984e+01 +7.0864303005273465e-05 +3.6856166973327262e-05 -7.1330967081872194e-04 -5.6505181092444835e-03 
+1.7999999999999986e+01 +7.0932696459269208e-05 +3.6885993995565297e-05 -7.1411146598904837e-04 -4.4743673681449077e-03 
+1.8099999999999987e+01 +7.1001142126587795e-05 +3.6912771081060237e-05 -7.1400617719608755e-04 -3.1556789579984981e-03 
+1.8199999999999989e+01 +7.1069639260224217e-05 +3.6938787399229251e-05 -7.1297937092869605e-04 -1.7910951249814839e-03 
+1.8299999999999990e+01 +7.1138188636588428e-05 +3.6966510166861459e-05 -7.1109697416040678e-04 -4.8512757031777301e-04 
+1.8399999999999991e+01 +7.1206792357464508e-05 +3.6998319243790041e-05 -7.0849474905843816e-04 +6.6246425091059859e-04 
+1.8499999999999993e+01 +7.1275453541538321e-05 +3.7036250287887959e-05 -7.0535730347232354e-04 +1.5687304521889778e-03 
+1.8599999999999994e+01 +7.1344176682545154e-05 +3.7081516277213153e-05 -7.0192433996143567e-04 +2.1893023247315023e-03 
+1.8699999999999996e+01 +7.1412967326423145e-05 +3.7134422492796235e-05 -6.9845970677838009e-04 +2.5202820169353997e-03 
+1.8799999999999997e+01 +7.1481831494859906e-05 +3.7194461279643643e-05 -6.9525990400439743e-04 +2.5862663870379870e-03 
+1.8899999999999999e+01 +7.1550775076235999e-05 +3.7260801553167311e-05 -6.9263068073759093e-04 +2.4191972287750645e-03 
+1.9000000000000000e+01 +7.1619803474585930e-05 +3.7332507456136032e-05 -6.9083245266433131e-04 +2.0477692468719964e-03 
+1.9100000000000001e+01 +7.1688921288702847e-05 +3.7408320932593216e-05 -6.9007888155876598e-04 +1.5126112604608557e-03 
+1.9200000000000003e+01 +7.1758131525221717e-05 +3.7486499222218421e-05 -6.9050178645091193e-04 +8.7721236624474931e-04 
+1.9300000000000004e+01 +7.1827435475684893e-05 +3.7565049085803825e-05 -6.9214129324370413e-04 +2.1697652437119468e-04 
+1.9400000000000006e+01 +7.1896832889975891e-05 +3.7642082109947737e-05 -6.9495437584642854e-04 -3.9759687991300764e-04 
+1.9500000000000007e+01 +7.1966322032218107e-05 +3.7716160688814911e-05 -6.9882200528273051e-04 -9.1717794074318466e-04 
+1.9600000000000009e+01 +7.2035899626300833e-05 +3.7786641474067251e-05 -7.0355213754604246e-04 -1.3275705404015858e-03 
+1.9700000000000010e+01 +7.2105561242901276e-05 +3.7853403895437283e-05 -7.0887730664475658e-04 -1.6293776383056202e-03 
+1.9800000000000011e+01 +7.2175302064497323e-05 +3.7916734027168279e-05 -7.1449742445807733e-04 -1.8333891309923035e-03 
+1.9900000000000013e+01 +7.2245117238706858e-05 +3.7977042137723831e-05 -7.2011294497315969e-04 -1.9504009607133959e-03 
+2.0000000000000014e+01 +7.2315002033152470e-05 +3.8034554551807797e-05 -7.2546109689184898e-04 -1.9768580386161890e-03 
+2.0100000000000016e+01 +7.2384952157556755e-05 +3.8089594071403223e-05 -7.3031349865880491e-04 -1.9110967913642837e-03 
+2.0200000000000017e+01 +7.2454964484029258e-05 +3.8142832162955408e-05 -7.3450330361961302e-04 -1.7683545962711158e-03 
+2.0300000000000018e+01 +7.2525037034929689e-05 +3.8195170142932251e-05 -7.3792614721007092e-04 -1.5752808683142149e-03 
+2.0400000000000020e+01 +7.2595168670784268e-05 +3.8247444102922902e-05 -7.4052411019934000e-04 -1.3559983330364807e-03 
+2.0500000000000021e+01 +7.2665359432728098e-05 +3.8300147090045740e-05 -7.4230224511650676e-04 -1.1190261142868334e-03 
+2.0600000000000023e+01 +7.2735610430534070e-05 +3.8353282730493745e-05 -7.4332104668962495e-04 -8.5210632140523255e-04 
+2.0700000000000024e+01 +7.2805923588040728e-05 +3.8406686022378056e-05 -7.4371656852343098e-04 -5.4540821164069200e-04 
+2.0800000000000026e+01 +7.2876301039840271e-05 +3.8460136288161333e-05 -7.4365562964180795e-04 -1.9349561958520594e-04 
