# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +2.5366248793697913e+01 +0.0000000000000000e+00 -7.4500000000000000e+02 +0.0000000000000000e+00 -9.1781485318162353e-04 +0.0000000000000000e+00
1.0000000000000001e-01 +2.5353158821202154e+01 +0.0000000000000000e+00 -7.4490086043867325e+02 +0.0000000000000000e+00 -9.1781487319560348e-04 +0.0000000000000000e+00
2.0000000000000001e-01 +2.5340068842494791e+01 +0.0000000000000000e+00 -7.4480172087816663e+02 +0.0000000000000000e+00 -9.1781489101780693e-04 +0.0000000000000000e+00
3.0000000000000004e-01 +2.5326978857575821e+01 +0.0000000000000000e+00 -7.4470258131848016e+02 +0.0000000000000000e+00 -9.1781490661224294e-04 +0.0000000000000000e+00
4.0000000000000002e-01 +2.5313888866445247e+01 +0.0000000000000000e+00 -7.4460344175961382e+02 +0.0000000000000000e+00 -9.1781491994291978e-04 +0.0000000000000000e+00
5.0000000000000000e-01 +2.5300798869103065e+01 +0.0000000000000000e+00 -7.4450430220156773e+02 +0.0000000000000000e+00 -9.1781493097384671e-04 +0.0000000000000000e+00
5.9999999999999998e-01 +2.5287708865549281e+01 +0.0000000000000000e+00 -7.4440516264434177e+02 +0.0000000000000000e+00 -9.1781493966903212e-04 +0.0000000000000000e+00
6.9999999999999996e-01 +2.5274618855783892e+01 +0.0000000000000000e+00 -7.4430602308793596e+02 +0.0000000000000000e+00 -9.1781494599248441e-04 +0.0000000000000000e+00
7.9999999999999993e-01 +2.5261528839806896e+01 +0.0000000000000000e+00 -7.4420688353235028e+02 +0.0000000000000000e+00 -9.1781494990821207e-04 +0.0000000000000000e+00
8.9999999999999991e-01 +2.5248438817618297e+01 +0.0000000000000000e+00 -7.4410774397758473e+02 +0.0000000000000000e+00 -9.1781495138022349e-04 +0.0000000000000000e+00
