# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] 
+4.5000000000000000e+00 -2.6983836317697921e-04 -3.9380159407410031e-06 +3.6137837599917316e-03 -6.2245809039166400e-01 
+4.5999999999999996e+00 -2.6983985898703386e-04 -4.2503821372002766e-06 +4.1856764392737616e-03 -5.1050021790849576e-01 
+4.6999999999999993e+00 -2.6983993636466876e-04 -2.9042717134989724e-06 +4.8082595161489288e-03 -4.5487336671655965e-01 
+4.7999999999999989e+00 -2.6983763010757737e-04 +5.1595560745308927e-07 +5.4096972374049175e-03 -4.8003089986918340e-01 
+4.8999999999999986e+00 -2.6983108480822267e-04 +6.6214777331574919e-06 +5.8664508579903598e-03 -6.1992593596822987e-01 
+4.9999999999999982e+00 -2.6981765414329839e-04 +1.4905511881127140e-05 +5.9937418899390854e-03 -8.5487321227387303e-01 
+5.0999999999999979e+00 -2.6979785556850288e-04 +2.3651720899590980e-05 +5.8034711615698722e-03 -1.1040991053365483e+00 
+5.1999999999999975e+00 -2.6977137453906201e-04 +3.1867841580400229e-05 +5.2801442372660164e-03 -1.3210751146521198e+00 
+5.2999999999999972e+00 -2.6973728919337902e-04 +3.8066624181580775e-05 +4.3830280020687824e-03 -1.4358595381305534e+00 
+5.3999999999999968e+00 -2.6969487969127925e-04 +3.9378323687897898e-05 +3.1564555882598543e-03 -1.3211480589799760e+00 
+5.4999999999999964e+00 -2.6964833555681166e-04 +3.6810936582494721e-05 +1.9021705847817212e-03 -1.0400549327276609e+00 
+5.5999999999999961e+00 -2.6959944288653916e-04 +3.1206434726489838e-05 +7.9226781239359503e-04 -6.5119616991072959e-01 
+5.6999999999999957e+00 -2.6955017263762118e-04 +2.3581758319141855e-05 +3.6722612928024143e-05 -2.2817721169030281e-01 
+5.7999999999999954e+00 -2.6950661415867810e-04 +2.0112043642337397e-05 +3.7439432421339377e-04 -1.7927040289190879e-01 
+5.8999999999999950e+00 -2.6946367456030692e-04 +1.7233386871619571e-05 +7.4208611529764359e-04 -1.4980011610022645e-01 
+5.9999999999999947e+00 -2.6942116799879662e-04 +1.4790308368900562e-05 +1.0990843457685062e-03 -1.2593111045027561e-01 
+6.0999999999999943e+00 -2.6937910371798834e-04 +1.2763561341786936e-05 +1.4455003838455200e-03 -1.0744913769722177e-01 
+6.1999999999999940e+00 -2.6933748990701131e-04 +1.1133923701605117e-05 +1.7814073842328758e-03 -9.4139868205908056e-02 
+6.2999999999999936e+00 -2.6929633370157574e-04 +9.8822006763549664e-06 +2.1068402924423516e-03 -8.5788892424910543e-02 
+6.3999999999999932e+00 -2.6925564118534861e-04 +8.9892274323357561e-06 +2.4217958516807008e-03 -8.2181723199076989e-02 
+6.4999999999999929e+00 -2.6921541739141045e-04 +8.4358717040623415e-06 +2.7262326122050838e-03 -8.3103798936175172e-02 
+6.5999999999999925e+00 -2.6917566630379428e-04 +8.2030364326538104e-06 +3.0200709432005321e-03 -8.8340487602959122e-02 
+6.6999999999999922e+00 -2.6913639085910664e-04 +8.2716624128380937e-06 +3.3031930472102989e-03 -9.7677091576556130e-02 
+6.7999999999999918e+00 -2.6909759294823065e-04 +8.6227309475385734e-06 +3.5754429771113778e-03 -1.1089885329774116e-01 
+6.8999999999999915e+00 -2.6905927341811116e-04 +9.2372665126060226e-06 +3.8366266555773512e-03 -1.2779096184306465e-01 
+6.9999999999999911e+00 -2.6902143207362155e-04 +1.0096339428000119e-05 +4.0865118970709793e-03 -1.4813856025049679e-01 
+7.0999999999999908e+00 -2.6898406767951293e-04 +1.1181068538950901e-05 +4.3248284323935361e-03 -1.7172675375398622e-01 
+7.1999999999999904e+00 -2.6894717796244433e-04 +1.2472623904785674e-05 +4.5512679357021836e-03 -1.9834061882924195e-01 
+7.2999999999999901e+00 -2.6891075961309652e-04 +1.3952229496513833e-05 +4.7654840541380781e-03 -2.2776521308853873e-01 
+7.3999999999999897e+00 -2.6887480828836647e-04 +1.5601165902399642e-05 +4.9670924399032408e-03 -2.5978558600497126e-01 
+7.4999999999999893e+00 -2.6883931861364425e-04 +1.7400773042896368e-05 +5.1556707848941629e-03 -2.9418679051563162e-01 
+7.5999999999999890e+00 -2.6880428418517245e-04 +1.9332452892881757e-05 +5.3307588578998706e-03 -3.3075389541674238e-01 
+7.6999999999999886e+00 -2.6876969757248570e-04 +2.1377672213213558e-05 +5.4918585441986138e-03 -3.6927199863842142e-01 
+7.7999999999999883e+00 -2.6873555032093480e-04 +2.3517965290129427e-05 +5.6384338878578445e-03 -4.0952624133920768e-01 
+7.8999999999999879e+00 -2.6870183295429136e-04 +2.5734936683808389e-05 +5.7699111364443835e-03 -4.5130182287044512e-01 
+7.9999999999999876e+00 -2.6866853497743367e-04 +2.8010263984714972e-05 +5.8856787882527739e-03 -4.9438401655512670e-01 
+8.0999999999999872e+00 -2.6863564487911732e-04 +3.0325700578161481e-05 +5.9850876421790634e-03 -5.3855818629614016e-01 
+8.1999999999999869e+00 -2.6860315013482402e-04 +3.2663078418609174e-05 +6.0674508499238070e-03 -5.8360980409232521e-01 
+8.2999999999999865e+00 -2.6857103720969610e-04 +3.5004310810978604e-05 +6.1320439709446270e-03 -6.2932446832293687e-01 
+8.3999999999999861e+00 -2.6853929156154995e-04 +3.7331395200920755e-05 +6.1781050297534112e-03 -6.7548792290215298e-01 
+8.4999999999999858e+00 -2.6850789894699992e-04 +3.9625511094864687e-05 +6.2051060395951780e-03 -7.2179558937946919e-01 
+8.5999999999999854e+00 -2.6847685303495135e-04 +4.1861871791616915e-05 +6.2143743057104317e-03 -7.6732317680456330e-01 
+8.6999999999999851e+00 -2.6844614871774779e-04 +4.4017303868884599e-05 +6.2084822357386911e-03 -8.1097104521917185e-01 
+8.7999999999999847e+00 -2.6841577487001010e-04 +4.6076331838878970e-05 +6.1904121792849204e-03 -8.5187115608539321e-01 
+8.8999999999999844e+00 -2.6838570944993684e-04 +4.8032963361217320e-05 +6.1629447643913237e-03 -8.8954846784268793e-01 
+8.9999999999999840e+00 -2.6835591784575829e-04 +4.9888606368617353e-05 +6.1283302340188108e-03 -9.2386162510160219e-01 
+9.0999999999999837e+00 -2.6832635413561601e-04 +5.1648810982086381e-05 +6.0882397316685205e-03 -9.5486213957419019e-01 
+9.1999999999999833e+00 -2.6829696327405921e-04 +5.3320667743004165e-05 +6.0438362209900053e-03 -9.8267499480026188e-01 
+9.2999999999999829e+00 -2.6826768391099379e-04 +5.4910912149361652e-05 +5.9959178890361051e-03 -1.0074089580898362e+00 
+9.3999999999999826e+00 -2.6823845148480014e-04 +5.6425272970753012e-05 +5.9450962943544336e-03 -1.0291257320581688e+00 
+9.4999999999999822e+00 -2.6820920038327388e-04 +5.7868811042109593e-05 +5.8919165073242647e-03 -1.0478562140074119e+00 
+9.5999999999999819e+00 -2.6817986496804045e-04 +5.9246294958628541e-05 +5.8369082534303739e-03 -1.0636178045783622e+00 
+9.6999999999999815e+00 -2.6815037988387819e-04 +6.0562375203852546e-05 +5.7806035944279440e-03 -1.0764232454990548e+00 
+9.7999999999999812e+00 -2.6812067999593174e-04 +6.1821378882159387e-05 +5.7235766468523089e-03 -1.0862795760375512e+00 
+9.8999999999999808e+00 -2.6809070160762764e-04 +6.3028245685379058e-05 +5.6666757295830029e-03 -1.0932726915253013e+00 
+9.9999999999999805e+00 -2.6806038222390512e-04 +6.4188409631739081e-05 +5.6109629803261915e-03 -1.0975509040132740e+00 
+1.0099999999999980e+01 -2.6802965966597807e-04 +6.5307185645898912e-05 +5.5575308697170568e-03 -1.0992637810889603e+00 
+1.0199999999999980e+01 -2.6799847204503168e-04 +6.6389752646192309e-05 +5.5074976730284733e-03 -1.0985606364401574e+00 
+1.0299999999999979e+01 -2.6796675775723691e-04 +6.7441151468313932e-05 +5.4620073930677525e-03 -1.0955905041010909e+00 
+1.0399999999999979e+01 -2.6793445547870163e-04 +6.8466282781213855e-05 +5.4222296804433672e-03 -1.0905021118789184e+00 
+1.0499999999999979e+01 -2.6790150337353038e-04 +6.9470451405806381e-05 +5.3891958278903147e-03 -1.0834984950891104e+00 
+1.0599999999999978e+01 -2.6786783011429060e-04 +7.0465549342190427e-05 +5.3619164534819000e-03 -1.0754605103536861e+00 
+1.0699999999999978e+01 -2.6783335949803506e-04 +7.1463947827567548e-05 +5.3375704170664029e-03 -1.0676457261236250e+00 
+1.0799999999999978e+01 -2.6779802070406062e-04 +7.2468788560645897e-05 +5.3126238811687281e-03 -1.0610679565207459e+00 
+1.0899999999999977e+01 -2.6776175601387058e-04 +7.3470328990237152e-05 +5.2837052098747240e-03 -1.0562181965302939e+00 
+1.0999999999999977e+01 -2.6772452429532525e-04 +7.4447780285477738e-05 +5.2481136578056923e-03 -1.0530964782397305e+00 
+1.1099999999999977e+01 -2.6768630197686094e-04 +7.5372694187434704e-05 +5.2040442137393375e-03 -1.0513502029402717e+00 
+1.1199999999999976e+01 -2.6764708283609192e-04 +7.6212791668507437e-05 +5.1506697572332658e-03 -1.0504474594075670e+00 
+1.1299999999999976e+01 -2.6760687696838434e-04 +7.6935999926987369e-05 +5.0881141034889643e-03 -1.0498678691233547e+00 
+1.1399999999999975e+01 -2.6756570862978619e-04 +7.7513798648421513e-05 +5.0173055216276236e-03 -1.0492607115015868e+00 
+1.1499999999999975e+01 -2.6752361437697766e-04 +7.7923591563044798e-05 +4.9398051126989086e-03 -1.0485510417871116e+00 
+1.1599999999999975e+01 -2.6748064127955057e-04 +7.8150522754827194e-05 +4.8575889221322147e-03 -1.0480091407998562e+00 
+1.1699999999999974e+01 -2.6743684452410139e-04 +7.8188611318309319e-05 +4.7726901851937922e-03 -1.0482637392859417e+00 
+1.1799999999999974e+01 -2.6739228221969220e-04 +7.8038664894911617e-05 +4.6865016046288184e-03 -1.0501095260295690e+00 
+1.1899999999999974e+01 -2.6734700594476305e-04 +7.7699385368840953e-05 +4.5985932669460093e-03 -1.0539039191096242e+00 
+1.1999999999999973e+01 -2.6730105850075427e-04 +7.7163935667187711e-05 +4.5067424927860509e-03 -1.0594232828389611e+00 
+1.2099999999999973e+01 -2.6725448182601444e-04 +7.6425418913264687e-05 +4.4085844382425387e-03 -1.0664119971317936e+00 
+1.2199999999999973e+01 -2.6720731747920237e-04 +7.5477211156997617e-05 +4.3017109946507206e-03 -1.0746154198492235e+00 
+1.2299999999999972e+01 -2.6715960664896191e-04 +7.4312965059266701e-05 +4.1836709802080228e-03 -1.0837799455516823e+00 
+1.2399999999999972e+01 -2.6711139016369735e-04 +7.2926613575506497e-05 +4.0519703373559385e-03 -1.0936530653359851e+00 
+1.2499999999999972e+01 -2.6706270868542684e-04 +7.1312245877156117e-05 +3.9041106650163438e-03 -1.1039706514861081e+00 
+1.2599999999999971e+01 -2.6701360730013577e-04 +6.9460932463882180e-05 +3.7385442727811517e-03 -1.1141389224103930e+00 
+1.2699999999999971e+01 -2.6696413531579819e-04 +6.7361804928604423e-05 +3.5548783278997456e-03 -1.1232428699453039e+00 
+1.2799999999999971e+01 -2.6691434025018505e-04 +6.5007775666664616e-05 +3.3530790725567359e-03 -1.1304429690897337e+00 
+1.2899999999999970e+01 -2.6686426622028780e-04 +6.2395367603137507e-05 +3.1330564837104089e-03 -1.1350358012810045e+00 
+1.2999999999999970e+01 -2.6681395607182248e-04 +5.9522304256141030e-05 +2.8946274893658186e-03 -1.1363646954126954e+00 
+1.3099999999999969e+01 -2.6676345505170790e-04 +5.6385514468935955e-05 +2.6376592867052573e-03 -1.1337327076606916e+00 
+1.3199999999999969e+01 -2.6671281562838726e-04 +5.2980198123064610e-05 +2.3623305748111888e-03 -1.1263584770224966e+00 
+1.3299999999999969e+01 -2.6666210212899008e-04 +4.9301224273089162e-05 +2.0694011473662063e-03 -1.1134423186559108e+00 
+1.3399999999999968e+01 -2.6661139272445364e-04 +4.5345944270088662e-05 +1.7603012552961084e-03 -1.0942992123855013e+00 
+1.3499999999999968e+01 -2.6656077927810249e-04 +4.1116637149725243e-05 +1.4370676075938123e-03 -1.0684700901913293e+00 
+1.3599999999999968e+01 -2.6651036520228548e-04 +3.6622047724686171e-05 +1.1021405236494863e-03 -1.0357844254587945e+00 
+1.3699999999999967e+01 -2.6646026082116040e-04 +3.1876257739638806e-05 +7.5802743284936148e-04 -9.9629014559100937e-01 
+1.3799999999999967e+01 -2.6641057904752929e-04 +2.6895190025269086e-05 +4.0713978398265402e-04 -9.5009353699272103e-01 
+1.3899999999999967e+01 -2.6636143513716535e-04 +2.1695742638833927e-05 +5.2114747605266067e-05 -8.9738934230920175e-01 
+1.3999999999999966e+01 -2.6631294790993327e-04 +1.6296209241041077e-05 -3.0381211083900392e-04 -8.3854946307059519e-01 
+1.4099999999999966e+01 -2.6626523744825736e-04 +1.0714673755307194e-05 -6.5728044142272649e-04 -7.7396413899519911e-01 
+1.4199999999999966e+01 -2.6621842479612290e-04 +4.9688061069221102e-06 -1.0048650488693931e-03 -7.0402198190266385e-01 
+1.4299999999999965e+01 -2.6617263194418325e-04 -9.2414325046172533e-07 -1.3430762031182814e-03 -6.2910988690212244e-01 
+1.4399999999999965e+01 -2.6612798181472122e-04 -6.9473488083699514e-06 -1.6683599575981027e-03 -5.4961294213016909e-01 
+1.4499999999999964e+01 -2.6608459832871051e-04 -1.3084472598299450e-05 -1.9770813393551454e-03 -4.6590862491973112e-01 
+1.4599999999999964e+01 -2.6604261263095299e-04 -1.9324003328803236e-05 -2.2642245843381465e-03 -3.7793334233071629e-01 
+1.4699999999999964e+01 -2.6600216668379127e-04 -2.5660085534955958e-05 -2.5221920703621756e-03 -2.8492017208958087e-01 
+1.4799999999999963e+01 -2.6596339955642243e-04 -3.2077092000151900e-05 -2.7419158981534242e-03 -1.8627309165271499e-01 
+1.4899999999999963e+01 -2.6592643317669562e-04 -3.8540139313120983e-05 -2.9141164857697153e-03 -8.2148171807441092e-02 
+1.4999999999999963e+01 -2.6589136001348878e-04 -4.4991847941343866e-05 -3.0303695723691896e-03 +2.6309164373257202e-02 
+1.5099999999999962e+01 -2.6585823180289762e-04 -5.1353554540610657e-05 -3.0840630004824515e-03 +1.3696630929071668e-01 
+1.5199999999999962e+01 -2.6582704923638060e-04 -5.7532060203760452e-05 -3.0712377186627561e-03 +2.4699579925845899e-01 
+1.5299999999999962e+01 -2.6579775842080670e-04 -6.3431333868304134e-05 -2.9909047666912664e-03 +3.5342635087315871e-01 
+1.5399999999999961e+01 -2.6577025187999247e-04 -6.8963639528200047e-05 -2.8449449472493270e-03 +4.5366899654234538e-01 
+1.5499999999999961e+01 -2.6574437286213732e-04 -7.4059137272277018e-05 -2.6377030072767616e-03 +5.4596082824026382e-01 
+1.5599999999999961e+01 -2.6571992400809035e-04 -7.8672857815300409e-05 -2.3751799091535019e-03 +6.2965830214063079e-01 
+1.5699999999999960e+01 -2.6569668222783103e-04 -8.2783292374686239e-05 -2.0638041420936778e-03 +7.0509444495550810e-01 
+1.5799999999999960e+01 -2.6567441312956482e-04 -8.6384420666962695e-05 -1.7093178801327704e-03 +7.7311233035483518e-01 
+1.5899999999999959e+01 -2.6565288324334208e-04 -8.9475089027221989e-05 -1.3159275140917509e-03 +8.3448571810915784e-01 
+1.5999999999999959e+01 -2.6563186806357459e-04 -9.2048348620522150e-05 -8.8599825051377458e-04 +8.8939839894301587e-01 
+1.6099999999999959e+01 -2.6561114520148903e-04 -9.4095878863498429e-05 -4.2157262375626912e-04 +9.3792264881186616e-01 
+1.6199999999999960e+01 -2.6559049279514498e-04 -9.5609097057271995e-05 +7.5296409343763088e-05 +9.8013026587882390e-01 
+1.6299999999999962e+01 -2.6556968951885863e-04 -9.6579157342489147e-05 +6.0254558107164231e-04 +1.0160925391716735e+00 
+1.6399999999999963e+01 -2.6554851459265435e-04 -9.6996949653477144e-05 +1.1581014271016255e-03 +1.0458802166789056e+00 
+1.6499999999999964e+01 -2.6552674777700116e-04 -9.6853088432791257e-05 +1.7398773315262469e-03 +1.0695624489870639e+00 
+1.6599999999999966e+01 -2.6550415928538914e-04 -9.6130899827038621e-05 +2.3436701188816254e-03 +1.0865055805426869e+00 
+1.6699999999999967e+01 -2.6548049310067988e-04 -9.4796668345740857e-05 +2.9591908695299732e-03 +1.0942012629836269e+00 
+1.6799999999999969e+01 -2.6545549659010037e-04 -9.2831935257715545e-05 +3.5729920741824303e-03 +1.0902182577619963e+00 
+1.6899999999999970e+01 -2.6542894333560891e-04 -9.0248668661271732e-05 +4.1709287509583285e-03 +1.0732322126043730e+00 
+1.6999999999999972e+01 -2.6540064928457283e-04 -8.7093284797291938e-05 +4.7399199862031708e-03 +1.0434044543900010e+00 
+1.7099999999999973e+01 -2.6537048469869867e-04 -8.3442434282621493e-05 +5.2692736123451352e-03 +1.0022928553950885e+00 
+1.7199999999999974e+01 -2.6533837850513479e-04 -7.9390920828946565e-05 +5.7513579171079559e-03 +9.5232376249809836e-01 
+1.7299999999999976e+01 -2.6530431511918233e-04 -7.5038556903538905e-05 +6.1815893405085306e-03 +8.9617692952012717e-01 
+1.7399999999999977e+01 -2.6526832881087320e-04 -7.0479471380601315e-05 +6.5581242418125659e-03 +8.3627991114055300e-01 
+1.7499999999999979e+01 -2.6523049564294848e-04 -6.5793454731231252e-05 +6.8812962117469267e-03 +7.7440317458347441e-01 
+1.7599999999999980e+01 -2.6519092177422477e-04 -6.1041906071625240e-05 +7.1527465042101222e-03 +7.1149235906346786e-01 
+1.7699999999999982e+01 -2.6514973107204221e-04 -5.6269935940437931e-05 +7.3745240024966404e-03 +6.4780966811730756e-01 
+1.7799999999999983e+01 -2.6510705507597128e-04 -5.1511242685349161e-05 +7.5483649286097985e-03 +5.8321141360623918e-01 
+1.7899999999999984e+01 -2.6506302439355901e-04 -4.6794984547902345e-05 +7.6751056127322354e-03 +5.1752109867492269e-01 
+1.7999999999999986e+01 -2.6501776294692616e-04 -4.2153142408849234e-05 +7.7544147901959628e-03 +4.5089893098954115e-01 
+1.8099999999999987e+01 -2.6497139123293084e-04 -3.7618691029373241e-05 +7.7855888850965520e-03 +3.8361262560241177e-01 
+1.8199999999999989e+01 -2.6492402789756527e-04 -3.3224504495145806e-05 +7.7678794644119083e-03 +3.1592827148570723e-01 
+1.8299999999999990e+01 -2.6487578974035235e-04 -2.9003352006924738e-05 +7.7004935910329310e-03 +2.4811023216232819e-01 
+1.8399999999999991e+01 -2.6482679171830736e-04 -2.4987894019938107e-05 +7.5825940518802594e-03 +1.8042108541549157e-01 
+1.8499999999999993e+01 -2.6477714695010524e-04 -2.1210678275864208e-05 +7.4132995906987329e-03 +1.1312155787350524e-01 
+1.8599999999999994e+01 -2.6472697200298235e-04 -1.7707804706401715e-05 +7.1927857362941066e-03 +4.6837332967286135e-02 
+1.8699999999999996e+01 -2.6467640546324646e-04 -1.4531128139691668e-05 +6.9263365186893111e-03 -1.6146969261646223e-02 
+1.8799999999999997e+01 -2.6462558625030172e-04 -1.1724819496269755e-05 +6.6220812064949550e-03 -7.3332512336181627e-02 
+1.8899999999999999e+01 -2.6457463658222265e-04 -9.3127016844386991e-06 +6.2889598332669314e-03 -1.2289121741585429e-01 
+1.9000000000000000e+01 -2.6452365137632849e-04 -7.2954465322870606e-06 +5.9353304262035854e-03 -1.6397489560031769e-01 
+1.9100000000000001e+01 -2.6447269409127179e-04 -5.6556872086231148e-06 +5.5681870045494091e-03 -1.9656340622317695e-01 
+1.9200000000000003e+01 -2.6442180032282725e-04 -4.3666840293368494e-06 +5.1930739626301729e-03 -2.2108453963533750e-01 
+1.9300000000000004e+01 -2.6437098387438647e-04 -3.3987374637522722e-06 +4.8143196228720318e-03 -2.3811722340134783e-01 
+1.9400000000000006e+01 -2.6432024387935379e-04 -2.7234206565024617e-06 +4.4354074491475600e-03 -2.4819132247340497e-01 
+1.9500000000000007e+01 -2.6426957257151903e-04 -2.3149627474627222e-06 +4.0594234701342167e-03 -2.5172221355282709e-01 
+1.9600000000000009e+01 -2.6421896157520931e-04 -2.1487072009508154e-06 +3.6893949728046480e-03 -2.4908357670605244e-01 
+1.9700000000000010e+01 -2.6416840491795784e-04 -2.1992604410244037e-06 +3.3283967745966416e-03 -2.4068731953055392e-01 
+1.9800000000000011e+01 -2.6411789984340808e-04 -2.4394116443946680e-06 +2.9795015927190560e-03 -2.2701822786571127e-01 
+1.9900000000000013e+01 -2.6406744546655751e-04 -2.8406943150862428e-06 +2.6455746885281832e-03 -2.0857750586153734e-01 
+2.0000000000000014e+01 -2.6401704036078960e-04 -3.3760520078784255e-06 +2.3290513941128291e-03 -1.8572561603551674e-01 
+2.0100000000000016e+01 -2.6396668343847771e-04 -4.0194697949189534e-06 +2.0321881672288765e-03 -1.5874576344873786e-01 
+2.0200000000000017e+01 -2.6391637500609258e-04 -4.7452382933314539e-06 +1.7572842568730443e-03 -1.2791781824402024e-01 
+2.0300000000000018e+01 -2.6386611676271980e-04 -5.5279513507720800e-06 +1.5066832604995555e-03 -9.3518870258200770e-02 
+2.0400000000000020e+01 -2.6381591178934334e-04 -6.3425100605278416e-06 +1.2827727714985130e-03 -5.5823148510393432e-02 
+2.0500000000000021e+01 -2.6376576453803570e-04 -7.1641267552985252e-06 +1.0879840217651814e-03 -1.5101940635528121e-02 
+2.0600000000000023e+01 -2.6371567881032791e-04 -7.9669326406413832e-06 +9.2437261764041214e-04 +2.8236853814943976e-02 
+2.0700000000000024e+01 -2.6366564407332614e-04 -8.7146580026610589e-06 +7.9072389077077421e-04 +7.2698124370884604e-02 
+2.0800000000000026e+01 -2.6361564620088921e-04 -9.3727130025457048e-06 +6.8356014757224462e-04 +1.1641451570508980e-01 
