# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] 
+3.2000000000000015e+00 +5.8943899697872214e-05 +3.7003448396198621e-05 -8.6227807454468722e-04 -8.1594490265986756e-03 
+3.3000000000000016e+00 +5.9023921220583880e-05 +3.7067588788777312e-05 -8.6469515336520895e-04 -8.1727176747823406e-03 
+3.4000000000000017e+00 +5.9104027231659760e-05 +3.7125723440957843e-05 -8.6686112858247791e-04 -7.9102856177158901e-03 
+3.5000000000000018e+00 +5.9184217318828251e-05 +3.7177579082386609e-05 -8.6873563133962276e-04 -7.3655331337245562e-03 
+3.6000000000000019e+00 +5.9264490585801468e-05 +3.7223513954514682e-05 -8.7028633649132608e-04 -6.5620945918592804e-03 
+3.7000000000000020e+00 +5.9344845948354904e-05 +3.7264349374474027e-05 -8.7148140767213716e-04 -5.5362430390783418e-03 
+3.8000000000000020e+00 +5.9425282058235073e-05 +3.7300922161544695e-05 -8.7230091546241291e-04 -4.3201821262829490e-03 
+3.9000000000000021e+00 +5.9505797741052463e-05 +3.7334163172814052e-05 -8.7273487276880483e-04 -2.9512900635363811e-03 
+4.0000000000000018e+00 +5.9586392522157547e-05 +3.7365424337609781e-05 -8.7280145365753426e-04 -1.4865586996260578e-03 
+4.1000000000000014e+00 +5.9667066488757916e-05 +3.7396256602539848e-05 -8.7254504015633471e-04 +7.5492104578176636e-06 
+4.2000000000000011e+00 +5.9747820259397869e-05 +3.7428265908517625e-05 -8.7203601999529554e-04 +1.4619310347154572e-03 
+4.3000000000000007e+00 +5.9828654731686168e-05 +3.7463060646064800e-05 -8.7135669588399170e-04 +2.8074015946295758e-03 
+4.4000000000000004e+00 +5.9909570907742683e-05 +3.7502186147294493e-05 -8.7059008716638118e-04 +3.9777712534802391e-03 
+4.5000000000000000e+00 +5.9990570142733501e-05 +3.7546916496609381e-05 -8.6982663021610985e-04 +4.9196811195720280e-03 
+4.5999999999999996e+00 +6.0071654274405685e-05 +3.7597975374474587e-05 -8.6915916528141485e-04 +5.6032077699733280e-03 
+4.6999999999999993e+00 +6.0152825392947217e-05 +3.7655572383187950e-05 -8.6869041749115968e-04 +6.0140386799440379e-03 
+4.7999999999999989e+00 +6.0234085552465875e-05 +3.7719664635098310e-05 -8.6851418374627744e-04 +6.1439380953010976e-03 
+4.8999999999999986e+00 +6.0315436287833404e-05 +3.7789863942299327e-05 -8.6870357975970874e-04 +5.9994665450927792e-03 
+4.9999999999999982e+00 +6.0396878061651961e-05 +3.7865162945411413e-05 -8.6928650031958430e-04 +5.6152276839976801e-03 
+5.0999999999999979e+00 +6.0478410560483159e-05 +3.7944293852096323e-05 -8.7025325121137319e-04 +5.0377116782980768e-03 
+5.1999999999999975e+00 +6.0560032661271131e-05 +3.8025925313977149e-05 -8.7155208651099319e-04 +4.3160621736894047e-03 
+5.2999999999999972e+00 +6.0641742795542208e-05 +3.8108712595420620e-05 -8.7310904278227518e-04 +3.4996660513364392e-03 
+5.3999999999999968e+00 +6.0723539614982046e-05 +3.8191227173806426e-05 -8.7486425285441562e-04 +2.6413858619198736e-03 
+5.4999999999999964e+00 +6.0805422154289192e-05 +3.8271810950270159e-05 -8.7677215255350092e-04 +1.8060347726513804e-03 
+5.5999999999999961e+00 +6.0887389105252069e-05 +3.8349032689376218e-05 -8.7875771378864351e-04 +1.0559150337206146e-03 
+5.6999999999999957e+00 +6.0969438944665905e-05 +3.8422002788894494e-05 -8.8071338593886949e-04 +4.3887145975667681e-04 
+5.7999999999999954e+00 +6.1051570475072951e-05 +3.8490332303512546e-05 -8.8253360591118582e-04 -1.2332935004075254e-05 
+5.8999999999999950e+00 +6.1133783244648581e-05 +3.8554144158442945e-05 -8.8414411549522451e-04 -2.8323412461272470e-04 
+5.9999999999999947e+00 +6.1216077732614458e-05 +3.8614094818320526e-05 -8.8551103315424916e-04 -3.8234928948447039e-04 
+6.0999999999999943e+00 +6.1298454989821815e-05 +3.8671039989215447e-05 -8.8662663258653844e-04 -3.2689865035938294e-04 
+6.1999999999999940e+00 +6.1380916810283316e-05 +3.8725880800514047e-05 -8.8752137747541838e-04 -1.3566115989756820e-04 
+6.2999999999999936e+00 +6.1463465434204298e-05 +3.8779543106435661e-05 -8.8824800606573386e-04 +1.7201211256247619e-04 
+6.3999999999999932e+00 +6.1546102689722377e-05 +3.8833077664758426e-05 -8.8883462224395560e-04 +5.7152040628792318e-04 
+6.4999999999999929e+00 +6.1628829939301609e-05 +3.8887833987714509e-05 -8.8929654938246284e-04 +1.0221850978312729e-03 
+6.5999999999999925e+00 +6.1711648803495025e-05 +3.8945260364056955e-05 -8.8970768147378062e-04 +1.4655373178601848e-03 
+6.6999999999999922e+00 +6.1794561036210733e-05 +3.9006314711604411e-05 -8.9018632077753198e-04 +1.8519331566046627e-03 
+6.7999999999999918e+00 +6.1877568014923471e-05 +3.9071267331909579e-05 -8.9084611047203705e-04 +2.1517428355150772e-03 
+6.8999999999999915e+00 +6.1960670387589892e-05 +3.9139834325220801e-05 -8.9176809078583504e-04 +2.3538358612781637e-03 
+6.9999999999999911e+00 +6.2043868263547650e-05 +3.9211423972736131e-05 -8.9300800176075846e-04 +2.4595303784246121e-03 
+7.0999999999999908e+00 +6.2127161404288708e-05 +3.9285314145737954e-05 -8.9460627009076382e-04 +2.4761018145026438e-03 
+7.1999999999999904e+00 +6.2210548868247607e-05 +3.9360742916913842e-05 -8.9656644874121271e-04 +2.4125988739730629e-03 
+7.2999999999999901e+00 +6.2294028873307821e-05 +3.9436981382283049e-05 -8.9884733652932669e-04 +2.2763969643700404e-03 
+7.3999999999999897e+00 +6.2377599311705544e-05 +3.9513380249950457e-05 -9.0139212136888184e-04 +2.0709740722600783e-03 
+7.4999999999999893e+00 +6.2461258179030601e-05 +3.9589148759319265e-05 -9.0413973634168683e-04 +1.8087029657731033e-03 
+7.5999999999999890e+00 +6.2545003122977563e-05 +3.9663347168016133e-05 -9.0696055519158146e-04 +1.5232710083944940e-03 
+7.6999999999999886e+00 +6.2628831573788478e-05 +3.9735439943746836e-05 -9.0968451761733909e-04 +1.2433098647190389e-03 
+7.7999999999999883e+00 +6.2712741114199312e-05 +3.9805484341900824e-05 -9.1215515326276088e-04 +9.8247307631006350e-04 
+7.8999999999999879e+00 +6.2796729722042205e-05 +3.9873866226342679e-05 -9.1424040350853233e-04 +7.4478593021933741e-04 
+7.9999999999999876e+00 +6.2880795566581493e-05 +3.9941066214645911e-05 -9.1581943448755575e-04 +5.3096126710476023e-04 
+8.0999999999999872e+00 +6.2964937070568794e-05 +4.0007649237517044e-05 -9.1678320391769600e-04 +3.3729484831712127e-04 
+8.1999999999999869e+00 +6.3049153575038902e-05 +4.0074229338648620e-05 -9.1707248364156213e-04 +1.5728383117206548e-04 
+8.2999999999999865e+00 +6.3133446000783418e-05 +4.0141341825081086e-05 -9.1671478388831852e-04 -1.2324702412030896e-05 
+8.3999999999999861e+00 +6.3217816619733032e-05 +4.0209185756714732e-05 -9.1580928531404741e-04 -1.5935713052655929e-04 
+8.4999999999999858e+00 +6.3302268126994170e-05 +4.0277891370411131e-05 -9.1448350987177827e-04 -2.7062043127873544e-04 
+8.5999999999999854e+00 +6.3386803668449775e-05 +4.0347713747781234e-05 -9.1293375535787596e-04 -3.5190800436653953e-04 
+8.6999999999999851e+00 +6.3471426685429938e-05 +4.0418698290342702e-05 -9.1138635699757075e-04 -4.1009725140427495e-04 
+8.7999999999999847e+00 +6.3556140674405717e-05 +4.0490509962589728e-05 -9.1003965380964170e-04 -4.4504058584969217e-04 
+8.8999999999999844e+00 +6.3640949016736243e-05 +4.0562762289738895e-05 -9.0906436820133553e-04 -4.5972138241274352e-04 
+8.9999999999999840e+00 +6.3725855068231231e-05 +4.0635117514117970e-05 -9.0862253886096604e-04 -4.6075688413903785e-04 
+9.0999999999999837e+00 +6.3810861837990202e-05 +4.0707142937338894e-05 -9.0885841240706793e-04 -4.4952631415583774e-04 
+9.1999999999999833e+00 +6.3895971241550141e-05 +4.0778302283602454e-05 -9.0985662290185576e-04 -4.2173257054322678e-04 
+9.2999999999999829e+00 +6.3981183289882562e-05 +4.0848124405541965e-05 -9.1159643947926058e-04 -3.7536992315022550e-04 
+9.3999999999999826e+00 +6.4066496238852357e-05 +4.0916552778311547e-05 -9.1396314325306680e-04 -3.2723995982170866e-04 
+9.4999999999999822e+00 +6.4151907725772060e-05 +4.0983645535472635e-05 -9.1680434924849190e-04 -2.9744571713964017e-04 
+9.5999999999999819e+00 +6.4237415043971347e-05 +4.1049201582025214e-05 -9.1990045735116624e-04 -2.8136516751895731e-04 
+9.6999999999999815e+00 +6.4323015320365230e-05 +4.1112944916736899e-05 -9.2300339754150507e-04 -2.6136678694346202e-04 
+9.7999999999999812e+00 +6.4408705613966613e-05 +4.1174926844280607e-05 -9.2590458675403920e-04 -2.2491908982779247e-04 
+9.8999999999999808e+00 +6.4494483091935619e-05 +4.1235269865493295e-05 -9.2842826432081916e-04 -1.5661512296257288e-04 
+9.9999999999999805e+00 +6.4580344959399446e-05 +4.1294032232872921e-05 -9.3041100482186894e-04 -3.6272004429855179e-05 
+1.0099999999999980e+01 +6.4666289006476649e-05 +4.1351432572554949e-05 -9.3172134937563264e-04 +1.4801684484313097e-04 
+1.0199999999999980e+01 +6.4752314212518166e-05 +4.1407899633841793e-05 -9.3229308587807066e-04 +3.9749731589234621e-04 
+1.0299999999999979e+01 +6.4838421070387018e-05 +4.1463844017636962e-05 -9.3214485114125577e-04 +7.1355433685197755e-04 
+1.0399999999999979e+01 +6.4924611430012026e-05 +4.1519383424827160e-05 -9.3136928175442419e-04 +1.1107228280100229e-03 
+1.0499999999999979e+01 +6.5010887449413465e-05 +4.1574675976420637e-05 -9.3008198083287187e-04 +1.6002998780319895e-03 
+1.0599999999999978e+01 +6.5097251256498507e-05 +4.1630339602271549e-05 -9.2844739211953801e-04 +2.1613856753067606e-03 
+1.0699999999999978e+01 +6.5183704947424060e-05 +4.1687250593922785e-05 -9.2666876881777698e-04 +2.7513523166829566e-03 
+1.0799999999999978e+01 +6.5270250611699013e-05 +4.1745967371839677e-05 -9.2492769673349108e-04 +3.3322166863939302e-03 
+1.0899999999999977e+01 +6.5356890242227201e-05 +4.1806914944186806e-05 -9.2338313486130935e-04 +3.8670607537191507e-03 
+1.0999999999999977e+01 +6.5443625765903982e-05 +4.1870554061215023e-05 -9.2218410198090120e-04 +4.3157805610584861e-03 
+1.1099999999999977e+01 +6.5530458439942940e-05 +4.1937173655920388e-05 -9.2144228101932073e-04 +4.6463671336428383e-03 
+1.1199999999999976e+01 +6.5617388329018795e-05 +4.2006800432290982e-05 -9.2120347831098023e-04 +4.8391989603309895e-03 
+1.1299999999999976e+01 +6.5704414486417769e-05 +4.2079464103138578e-05 -9.2145557430440932e-04 +4.8744724264699483e-03 
+1.1399999999999975e+01 +6.5791535062989853e-05 +4.2155385747070481e-05 -9.2213563938443866e-04 +4.7232595942433026e-03 
+1.1499999999999975e+01 +6.5878748201249568e-05 +4.2234635900234049e-05 -9.2317237156755579e-04 +4.3637418060754208e-03 
+1.1599999999999975e+01 +6.5966052451143524e-05 +4.2316704453965457e-05 -9.2447148482781999e-04 +3.8083115763900338e-03 
+1.1699999999999974e+01 +6.6053446554373434e-05 +4.2400718781796162e-05 -9.2589596483648885e-04 +3.0944778650675562e-03 
+1.1799999999999974e+01 +6.6140929342982643e-05 +4.2486080036190450e-05 -9.2730537633021028e-04 +2.2559957251916609e-03 
+1.1899999999999974e+01 +6.6228499833275332e-05 +4.2572331029022558e-05 -9.2858416528753256e-04 +1.3266436319047377e-03 
+1.1999999999999973e+01 +6.6316157204661283e-05 +4.2658973384235936e-05 -9.2963926316222574e-04 +3.4633797676334572e-04 
+1.2099999999999973e+01 +6.6403901003850435e-05 +4.2745595284643348e-05 -9.3039835828597059e-04 -6.4853354689911775e-04 
+1.2199999999999973e+01 +6.6491731542572677e-05 +4.2831940121520458e-05 -9.3083104463802810e-04 -1.6285855842810570e-03 
+1.2299999999999972e+01 +6.6579650077079041e-05 +4.2917733879524848e-05 -9.3096019230657463e-04 -2.5632820220776518e-03 
+1.2399999999999972e+01 +6.6667659058127385e-05 +4.3002433023557630e-05 -9.3087420532298240e-04 -3.4090164463455295e-03 
+1.2499999999999972e+01 +6.6755761219923406e-05 +4.3085549212902199e-05 -9.3068209373826526e-04 -4.1242989018094459e-03 
+1.2599999999999971e+01 +6.6843958717413641e-05 +4.3167147887458154e-05 -9.3049045186102111e-04 -4.6967839652945704e-03 
+1.2699999999999971e+01 +6.6932253407085709e-05 +4.3247674065166525e-05 -9.3043134121340942e-04 -5.1369911610044047e-03 
+1.2799999999999971e+01 +6.7020647000533816e-05 +4.3327275006350598e-05 -9.3063684599275045e-04 -5.4509482186634777e-03 
+1.2899999999999970e+01 +6.7109140794400523e-05 +4.3405698955475321e-05 -9.3120551833186782e-04 -5.6353363876615681e-03 
+1.2999999999999970e+01 +6.7197735695279911e-05 +4.3482582031459881e-05 -9.3220134305362990e-04 -5.6878261162384373e-03 
+1.3099999999999969e+01 +6.7286432565054867e-05 +4.3557522646383240e-05 -9.3368731315278733e-04 -5.6048078334095027e-03 
+1.3199999999999969e+01 +6.7375232216557870e-05 +4.3630170886618496e-05 -9.3572515187003563e-04 -5.3850823924360127e-03 
+1.3299999999999969e+01 +6.7464134138554136e-05 +4.3700223244590591e-05 -9.3830411685660007e-04 -5.0296051053227838e-03 
+1.3399999999999968e+01 +6.7553135848113190e-05 +4.3767795433144823e-05 -9.4130802851689118e-04 -4.5591209552975033e-03 
+1.3499999999999968e+01 +6.7642233875688971e-05 +4.3833173169206885e-05 -9.4456639751095859e-04 -4.0026278519835938e-03 
+1.3599999999999968e+01 +6.7731425350585339e-05 +4.3896199631315196e-05 -9.4793224247246752e-04 -3.3685142358949546e-03 
+1.3699999999999967e+01 +6.7820707770098779e-05 +4.3956410817038059e-05 -9.5126073014504316e-04 -2.6497048266876494e-03 
+1.3799999999999967e+01 +6.7910078792855302e-05 +4.4013579384662250e-05 -9.5441139607299196e-04 -1.8417068343672164e-03 
+1.3899999999999967e+01 +6.7999536587265517e-05 +4.4068104237838534e-05 -9.5726336527506191e-04 -9.6144943746415980e-04 
+1.3999999999999966e+01 +6.8089079928704028e-05 +4.4120820245562462e-05 -9.5971444951081146e-04 -4.3275707558216947e-05 
+1.4099999999999966e+01 +6.8178707870515415e-05 +4.4172743031644557e-05 -9.6167038284572623e-04 +8.7082931731523696e-04 
+1.4199999999999966e+01 +6.8268419462758220e-05 +4.4224794496722733e-05 -9.6303406956620055e-04 +1.7437923281890374e-03 
+1.4299999999999965e+01 +6.8358215668170739e-05 +4.4277830867358852e-05 -9.6381294564995036e-04 +2.5421237956359680e-03 
+1.4399999999999965e+01 +6.8448099802957734e-05 +4.4332290939948459e-05 -9.6414046269036979e-04 +3.2525764415365322e-03 
+1.4499999999999964e+01 +6.8538076421587591e-05 +4.4388360728273162e-05 -9.6421679284259610e-04 +3.8746518152829616e-03 
+1.4599999999999964e+01 +6.8628149321178219e-05 +4.4446687131438189e-05 -9.6420140197305015e-04 +4.3891842942639326e-03 
+1.4699999999999964e+01 +6.8718321751600272e-05 +4.4508274588384841e-05 -9.6422797570168211e-04 +4.7641580714128115e-03 
+1.4799999999999963e+01 +6.8808596761897503e-05 +4.4574151988337664e-05 -9.6442995454846376e-04 +4.9634396714356953e-03 
+1.4899999999999963e+01 +6.8898976891121818e-05 +4.4644864699029862e-05 -9.6493021338598913e-04 +4.9679828733319321e-03 
+1.4999999999999963e+01 +6.8989463747180454e-05 +4.4720355764614361e-05 -9.6581856665991670e-04 +4.7825170754962577e-03 
+1.5099999999999962e+01 +6.9080057928494693e-05 +4.4800050704047343e-05 -9.6714161434782145e-04 +4.4339371301658093e-03 
+1.5199999999999962e+01 +6.9170759207637516e-05 +4.4883207759729333e-05 -9.6890466546262471e-04 +3.9556555374057690e-03 
+1.5299999999999962e+01 +6.9261565175345326e-05 +4.4969080703198433e-05 -9.7099357094239662e-04 +3.3799747234936920e-03 
+1.5399999999999961e+01 +6.9352471559685149e-05 +4.5057108165872288e-05 -9.7319359690593344e-04 +2.7291410236268978e-03 
+1.5499999999999961e+01 +6.9443473550054739e-05 +4.5146775299027429e-05 -9.7526066588380636e-04 +2.0216382090449338e-03 
+1.5599999999999961e+01 +6.9534567327469768e-05 +4.5237029571376178e-05 -9.7700723016102783e-04 +1.2964810698004123e-03 
+1.5699999999999960e+01 +6.9625749687622133e-05 +4.5326551595909478e-05 -9.7829253487788002e-04 +5.9758408718471243e-04 
+1.5799999999999960e+01 +6.9717017594559609e-05 +4.5413950817374765e-05 -9.7898726348792826e-04 -2.7699311065710554e-05 
+1.5899999999999959e+01 +6.9808368512769731e-05 +4.5498244898464786e-05 -9.7898720338718314e-04 -5.4451551676864727e-04 
+1.5999999999999959e+01 +6.9899801187395564e-05 +4.5579088054391678e-05 -9.7826325931320963e-04 -9.3728561588243364e-04 
+1.6099999999999959e+01 +6.9991316045155705e-05 +4.5657004918248317e-05 -9.7686585033454252e-04 -1.2277887135899999e-03 
+1.6199999999999960e+01 +7.0082915070878132e-05 +4.5732993711126258e-05 -9.7492498860445162e-04 -1.4588596794949359e-03 
+1.6299999999999962e+01 +7.0174602093066779e-05 +4.5808181340260237e-05 -9.7267045406662959e-04 -1.6782144051237936e-03 
+1.6399999999999963e+01 +7.0266381988845253e-05 +4.5883729423534426e-05 -9.7038825768360696e-04 -1.9340036997129687e-03 
+1.6499999999999964e+01 +7.0358259436663524e-05 +4.5960927891834095e-05 -9.6835203677159956e-04 -2.2791473436258695e-03 
+1.6599999999999966e+01 +7.0450238532809151e-05 +4.6041266829002316e-05 -9.6678810915708626e-04 -2.7708328745212930e-03 
+1.6699999999999967e+01 +7.0542323272209759e-05 +4.6125766767969847e-05 -9.6585836080943733e-04 -3.4349927508059378e-03 
+1.6799999999999969e+01 +7.0634517797569865e-05 +4.6214986576973255e-05 -9.6571598910277410e-04 -4.2797406475916710e-03 
+1.6899999999999970e+01 +7.0726825808026914e-05 +4.6308917219785493e-05 -9.6648971308340185e-04 -5.2951314853613958e-03 
+1.6999999999999972e+01 +7.0819249717220047e-05 +4.6406837237105886e-05 -9.6823579745125609e-04 -6.4483527467729370e-03 
+1.7099999999999973e+01 +7.0911790038149754e-05 +4.6506999624203154e-05 -9.7092126715061079e-04 -7.6620760256982624e-03 
+1.7199999999999974e+01 +7.1004445503764792e-05 +4.6607059759928257e-05 -9.7442371198963227e-04 -8.8317332112252001e-03 
+1.7299999999999976e+01 +7.1097213191545784e-05 +4.6704481339532873e-05 -9.7853323184332055e-04 -9.8445810174250213e-03 
+1.7399999999999977e+01 +7.1190089139849312e-05 +4.6796720527052970e-05 -9.8298593158935841e-04 -1.0588497948856499e-02 
+1.7499999999999979e+01 +7.1283069152030824e-05 +4.6881322361523435e-05 -9.8751113946007494e-04 -1.0956502283833493e-02 
+1.7599999999999980e+01 +7.1376148336861541e-05 +4.6956404139285536e-05 -9.9182974464079353e-04 -1.0872070381414908e-02 
+1.7699999999999982e+01 +7.1469321027227441e-05 +4.7021351773481928e-05 -9.9570858332112219e-04 -1.0325382172946892e-02 
+1.7799999999999983e+01 +7.1562581009114277e-05 +4.7076666206503891e-05 -9.9889185011065463e-04 -9.3493974498056309e-03 
+1.7899999999999984e+01 +7.1655922450096306e-05 +4.7123465428966034e-05 -1.0011208142166575e-03 -7.9964393681644357e-03 
+1.7999999999999986e+01 +7.1749340574511430e-05 +4.7163466512620312e-05 -1.0021936277587568e-03 -6.3371512854278065e-03 
+1.8099999999999987e+01 +7.1842832256094452e-05 +4.7199238811753311e-05 -1.0019868645937918e-03 -4.4784626769485344e-03 
+1.8199999999999989e+01 +7.1936396427578898e-05 +4.7234012263285069e-05 -1.0004804945933619e-03 -2.5576312383075181e-03 
+1.8299999999999990e+01 +7.2030034176850613e-05 +4.7271265912130526e-05 -9.9776844470989587e-04 -7.2292718401762606e-04 
+1.8399999999999991e+01 +7.2123748491822789e-05 +4.7314352140892869e-05 -9.9404505656462239e-04 +8.8423717150448646e-04 
+1.8499999999999993e+01 +7.2217543835907937e-05 +4.7366128740358299e-05 -9.8957602837355702e-04 +2.1465830618395379e-03 
+1.8599999999999994e+01 +7.2311426610000844e-05 +4.7428297126682783e-05 -9.8470465503800505e-04 +3.0011417389292547e-03 
+1.8699999999999996e+01 +7.2405404691623524e-05 +4.7501272065284294e-05 -9.7980608191764341e-04 +3.4427431480645440e-03 
+1.8799999999999997e+01 +7.2499486635291022e-05 +4.7584335191038903e-05 -9.7529911688097202e-04 +3.5065134859760499e-03 
+1.8899999999999999e+01 +7.2593680789668821e-05 +4.7676315448491102e-05 -9.7161483365673749e-04 +3.2383039665699175e-03 
+1.9000000000000000e+01 +7.2687994790054142e-05 +4.7775873476408603e-05 -9.6911908940175960e-04 +2.6800810846486145e-03 
+1.9100000000000001e+01 +7.2782435149682938e-05 +4.7881225885195163e-05 -9.6811190885050399e-04 +1.8900869453416902e-03 
+1.9200000000000003e+01 +7.2877006138916754e-05 +4.7989907871173995e-05 -9.6877779380949186e-04 +9.5872049560865300e-04 
+1.9300000000000004e+01 +7.2971709604436425e-05 +4.8099100242942976e-05 -9.7117148408566072e-04 -6.7464323115749942e-06 
+1.9400000000000006e+01 +7.3066545208441973e-05 +4.8206131841261526e-05 -9.7522971278142837e-04 -9.0595200576218556e-04 
+1.9500000000000007e+01 +7.3161510499346639e-05 +4.8308970368213488e-05 -9.8078085948280058e-04 -1.6685193350191140e-03 
+1.9600000000000009e+01 +7.3256600850470985e-05 +4.8406702361492565e-05 -9.8755008958264969e-04 -2.2735683654568602e-03 
+1.9700000000000010e+01 +7.3351810008622279e-05 +4.8499155801967225e-05 -9.9515696884993612e-04 -2.7214411383048218e-03 
+1.9800000000000011e+01 +7.3447131167854874e-05 +4.8586726834619311e-05 -1.0031763783288788e-03 -3.0269823932139203e-03 
+1.9900000000000013e+01 +7.3542557481674412e-05 +4.8669982142270585e-05 -1.0111845387704300e-03 -3.2051800859122020e-03 
+2.0000000000000014e+01 +7.3638082293060118e-05 +4.8749242134981767e-05 -1.0188104017864988e-03 -3.2512400883247176e-03 
+2.0100000000000016e+01 +7.3733699565637603e-05 +4.8824960274649313e-05 -1.0257316287283198e-03 -3.1628448162362532e-03 
+2.0200000000000017e+01 +7.3829404899347978e-05 +4.8898080852483683e-05 -1.0317126171143717e-03 -2.9614994569434143e-03 
+2.0300000000000018e+01 +7.3925195506572148e-05 +4.8969872845314579e-05 -1.0366054293035427e-03 -2.6848587720061982e-03 
+2.0400000000000020e+01 +7.4021069765616734e-05 +4.9041514189864861e-05 -1.0403268229601784e-03 -2.3670913665262980e-03 
+2.0500000000000021e+01 +7.4117027716155728e-05 +4.9113700908655052e-05 -1.0428822743882122e-03 -2.0204833332435022e-03 
+2.0600000000000023e+01 +7.4213070903207678e-05 +4.9186442232405257e-05 -1.0443556340186668e-03 -1.6282503804754610e-03 
+2.0700000000000024e+01 +7.4309202029414773e-05 +4.9259513526348375e-05 -1.0449389098458669e-03 -1.1775219718072770e-03 
+2.0800000000000026e+01 +7.4405424102558644e-05 +4.9332614649546749e-05 -1.0448680193008344e-03 -6.6177505046688845e-04 
